Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
p68,protein,,p68,uniprot,q92574,cytoplasm,go:0005739,p21,protein,,cdkn1a,uniprot,o14727,cytoplasm,go:0005739,negative,d,binds,,mcf-7,adenocarcinoma,breast,human,['397'],nan,nan,"sirna transfections were performed using lipofectaminetm rnaimax (mcf-7) and lipofectaminetm 2000 (u2os) (invitrogen) and 30pmols of p68, p21 or non-silencing sirnas [dharmacon (lafayette, usa)-supplementary table s2a].",pmc3556166,1,10,19,1,29
tsc1-2,protein,,tsc1,uniprot,q96784,cytoplasm,go:0005739,irs-1,protein,,irs1,uniprot,p00689,plasma membrane,go:0005886,positive,d,phosphorylation,,,none,none,human,['97'],nan,nan,"a key unresolved question is how s6k activation and growth stimulated by insulin-like growth factors is appropriately coordinated with the other responses downstream of pi3k that include cell proliferation and survival. negative feedback loops relating a downstream response of insulin–pi3k signaling to the overall level of pathway activation would be a potential means of accomplishing this type of coordination. here, we show that by suppressing such a negative feedback loop, tsc1-2 is a key positive regulator of pi3k signaling. tsc1-2 promotes pi3k signaling by suppressing s6k, thereby preventing s6k-dependent inactivation of irs-1 and irs-2. as a result of irs inactivation, tsc2-deficient cells exhibit a profound defect in pi3k signaling and fail to activate the serine-threonine kinase pkb or respond to the migration and pro-survival activities of igf-1. we show that for irs-1, the inactivation is exerted through s6k-dependent suppression of gene transcription and by direct phosphorylation by s6k1 in a region critical for irs-1 adaptor function. we suggest that although tsc1-2 loss of function promotes hamartomatous growth in tsc, a failure to activate insulin–pi3k signaling may explain the low malignant potential of such tumors.",pmc2172316,1,10,19,1,29
pi3k,protein,,pik3ca,uniprot,p00254,plasma membrane,go:0005886,c-myc,protein,,myc,uniprot,p00255,nucleus,go:0005634,positive,d,phosphorylation,,,b-cell,,vein,['565'],nan,nan,"the involvement of pi3k in prevention of apoptosis by polypeptide growth factor receptors was first described by studies using both wortmannin and ly294002 [168-170]. experiments with pharmacological inhibitors, as well as expression of wild-type and dominant-inhibitory forms of akt, demonstrated that akt mediates pi3k-dependent survival [171-175]. these findings were supported by studies showing that ras activation of pi3k suppresses c-myc-induced apoptosis through the activation of akt but not p70(s6k) [176]. uv-b light-induced-apoptosis was also prevented by igf-i/pi3k/akt signaling [177] and interleukin-3-dependent survival of hematopoietic cells required pi3k/akt signaling [178]. neuronal survival in the absence of nerve growth factor (ngf) was promoted by pi3k/akt [179] and it was also shown that akt can transduce a survival signal for differentiating neuronal cells through a mechanism that is independent of induction of bcl-2 or bcl-xl, or inhibition of jnk activity [180]. pi3k acting through akt was implicated as a key mediator of the aberrant survival of ras-transformed epithelial cells in the absence of attachment, and as a mediator of matrix-induced survival of normal epithelial cells [181].",pmc2652403,1,10,19,1,29
pi3k,protein,,pi3k,uniprot,q05648,plasma membrane,go:0005886,akt1,protein,,akt1,uniprot,p02007,plasma membrane,go:0005886,positive,d,binds,,,,,human,['46'],nan,nan,"(a) npm−/−, p53−/−double null mef were infected with pbabe retrovirus expressing flag-tagged-myr-akt1 in combination with npm-wt or npm-s48a as indicated. cells were fixed and stained with dapi and anti-npm (left) or anti-phospho-s48-npm (ps48-npm). (b) npm immunoprecipitates and whole cell lysates from npm−/−;p53−/− mefs expressing human npm or npm-s48a were probed with the indicated antibodies.(c) graph, quantification of p19arf staining intensity in confocal images using imagej. (d) npm−/−, p53−/−double null mef were infected with pbabe retrovirus expressing flag-tagged-myr-akt1 in combination with npm-wt, npm-s48a or s48e as indicated. cells were fixed and stained with dapi, anti-npm and anti p19arf.",pmc4171619,1,10,19,1,29
pi3k,protein,,pi3k,uniprot,q92049,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,p02492,plasma membrane,go:0005886,negative,d,inhibition,,,,,human,['557'],nan,nan,"in the current study, we discovered that selenite conferred its proapoptotic effect through modulation of the pi3k/akt/foxo3a signaling hub in both crc cells and a colon xenograft model. we present clear evidence that sodium selenite inhibited the pi3k/akt survival pathway in a reactive oxygen species (ros)-dependent pathway. furthermore, inhibition of akt led to the activation of foxo transcription factors and enhanced the expression of the target genes bim and pten; as a result, bim was shown to promote selenite-induced apoptosis, and pten amplified the proapoptotic effect of sodium selenite by inhibiting the akt/foxo3a/bim signaling axis.",pmc3734838,1,10,19,1,29
igf-1,protein,hormone,igf1,uniprot,p11387,plasma membrane,go:0005886,tsc2,protein,,tsc2,uniprot,q92379,cytoplasm,go:0005634,negative,d,inhibits,,,b-cell,,vein,['105'],nan,nan,"−/− mef survival, decreasing basal survival in the absence of igf-1 while increasing survival in the presence of igf-1 (fig. 7, c and d). we conclude that under the conditions of serum withdrawal, igf-1 does not activate pro-survival signaling in tsc2-deficient cells, and that a weaker pro-survival signal is instead provided by mtor/s6k signaling.",pmc2172316,1,10,19,1,29
src,protein,,,uniprot,q96474,plasma membrane,go:0005886,mek,protein,,,uniprot,p00762,plasma membrane,go:0005886,positive,d,inhibition,,,melanoma,,human,['312'],nan,nan,"overall it appears that src inhibitors in monotherapies are not sufficient to affect tumour size, and therefore combinations with other anti-proliferative or cytotoxic drugs have been considered and various trials combining e.g. dasatinib or saracatinib with cytotoxic agents such as gemcitabine, paclitaxel or egfr inhibitors have been carried out (48-50). we discovered that the combination of the mek inhibitor selumetinib with saracatinib has potent anti-proliferative, cytotoxic and anti-invasive effects on melanoma cells. most importantly, we found that src kinase inhibition counteracts the pro-invasive activities produced by mek inhibition. the central role of the erk/map kinase pathway in melanoma makes it an obvious target for therapeutic intervention, but we have demonstrated that additional inhibition of src kinases is a relevant factor that should be considered in future designs for rationale approaches in melanoma therapy.",pmc3378628,1,10,19,1,29
src,protein,,src,uniprot,p00163,cytoplasm,go:0005886,egfr,protein,,egfr,uniprot,q04173,plasma membrane,go:0005886,positive,d,phosphorylation,y845,a431,epithelial,skin,human,['222'],nan,nan,"the src gene product (src) and the epidermal growth factor receptor (egfr) are prototypes of oncogene products and function primarily as a cytoplasmic non-receptor tyrosine kinase and a transmembrane receptor tyrosine kinase, respectively. the identification of src and egfr, and the subsequent extensive investigations of these proteins have long provided cutting edge research in cancer and other molecular and cellular biological studies. in 1995, we reported that the human epidermoid carcinoma cells, a431, contain a small fraction of src and egfr in which these two kinase were in physical association with each other, and that src phosphorylates egfr on tyrosine 845 (y845) in the src-egfr complex. y845 of egfr is located in the activation segment of the kinase domain, where many protein kinases contain kinase-activating autophosphorylation sites (e.g., camp-dependent protein kinase, src family kinases, transmembrane receptor type tyrosine kinases) or trans-phosphorylation sites (e.g., cyclin-dependent protein kinase, mitogen-activated protein kinase, akt protein kinase). a number of studies have demonstrated that y845 phosphorylation serves an important role in cancer as well as normal cells. here we compile the experimental facts involving src phosphorylation of egfr on y845, by which cell proliferation, cell cycle control, mitochondrial regulation of cell metabolism, gamete activation and other cellular functions are regulated. we also discuss the physiological relevance, as well as structural insights of the y845 phosphorylation.",pmc3709701,1,10,19,1,29
pten,protein,,pten,uniprot,q04677,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,p13240,plasma membrane,go:0005886,negative,d,inhibits,,hct116,epithelial-like,colon,human,['555'],nan,nan,pten-regulated akt/foxo3a/bim signaling contributes to reactive oxygen species-mediated apoptosis in selenite-treated colorectal cancer cells,pmc3734838,1,10,19,1,29
pten,protein,lipid phosphatase,pten,uniprot,q02253,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,p02739,plasma membrane,go:0005886,positive,d,inhibition,,hct116,colon cancer,colon,human,['560'],nan,nan,"pten is commonly mutated in various cancers,40, 41 as it normally functions as a tumor suppressor to antagonize the effects of pi3k through its lipid phosphatase activity. consequently, akt activation is balanced by both pten and pi3k. in the present study, we observed that selenite inhibited the phosphorylation of src and the p85 subunit of pi3k and its downstream effectors pdk1 and akt. additionally, pten expression was upregulated by foxo3a and (figures 2f and 4c), and pten activity was enhanced in response to selenite treatment (figure 4d). these findings are supported by work from meuillet and coworkers.42 therefore, we hypothesized that selenite-induced activation of pten was involved in regulation of the akt/foxo3a/bim signaling pathway. we transfected cells with lipid phosphatase-dead pten plasmids or pten sirna as well as inhibiting pten with sf1670 and discovered that selenite-mediated modulation of the akt/foxo3a/bim pathway was abrogated when pten was inhibited. furthermore, activating pten with nabt in hct116 and sw480 crc cells exerted further inhibitory effects on the akt/foxo3a/bim signaling pathway (supplementary figure s4). we concluded that selenite-induced pten was associated with the akt/foxo3a/bim pathway and apoptosis in hct116 and sw480 crc cells, which is consistent with the findings from other groups showing that pten directly regulates akt/foxo3a under various circumstances.43, 44 however, whether a positive feedback loop exists between pten and the akt/foxo/bim signaling pathway requires further study.",pmc3734838,1,10,19,1,29
ir,protein,,,uniprot,q92576,plasma membrane,go:0005886,irs,protein,,irs1,uniprot,q92577,plasma membrane,go:0005886,positive,d,phosphorylation,,,b-cell,,vein,['418'],nan,nan,"in the model, phosphorylated ir can directly associate with irs, pi3k, phosphatase(s), and rasgap (staubs et al, 1994). the irs family of major ir docking proteins consists of at least six members, irs1-6; however, the model considers only a single ‘representative' irs protein. importantly in the model, src is strongly activated by egfr and more weakly by ir (schmelzle et al, 2006). following initial pi3k stimulation and production of pip3, irs and gab1 bind pip3 and get phosphorylated by ir or egfr/src. phosphorylated irs and gab1 recruit cytoplasmic proteins pi3k, grb2–sos, shp2, and rasgap to the plasma membrane, which results in additional pip3 production and both activatory and inhibitory regulations of ras activity (myers et al, 1994; ogawa et al, 1998; gu and neel, 2003). pip3 is converted back to phosphatidylinositol-4,5-diphosphate (pip2) by pten (phosphatase and tensin homologue) (weng et al, 2001). although both irs and gab1 have multiple tyrosine phosphorylation sites, the minimal model represents them by a single, virtual phosphorylation site (birtwistle et al, 2007). there are some experimental data supporting this assumption and showing that binding of multiple sh2 domain-containing proteins correlates with the overall phosphorylation levels of gab1 (figure 4d and e below) and irs (goldstein et al, 2000).",pmc2683723,1,10,19,1,29
irs-1,protein,,irs1,uniprot,q15648,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,p05205,plasma membrane,go:0005886,positive,d,phosphorylation,irs-1,human,breast cancer,,human,['141'],nan,nan,"based on these data, we hypothesise a signalling pathway depicting cross-talk between survival and death signalling pathways in α-tea alone and α-tea+mek or mtor inhibitor-induced apoptosis in human breast cancer cells (figure 6). in the untreated cells, igf/igfr via downstream mediator irs-1 regulates two distinct signalling pathways (pi3k and ras) that contribute to basal levels of activated akt, erk, and mtor. activated akt and erk1/2 phosphorylate proapoptotic mediators bad and caspase-9, thereby inhibiting their proapoptotic actions and thus enhancing cancer cell survival. both erk and mtor trigger a negative feedback loop via their substrate p70s6k that downregulates irs-1 signalling. previous studies (non-bolded signalling pathway) have shown that α-tea induces apoptosis via upregulation of cell surface death receptor-mediated caspase-8 and mitochondrial-dependent pathways (shun et al, 2004; yu et al, 2006; jia et al, 2008b; tiwary et al, 2010). previous studies have also identified jnk as a key player in α-tea-induced apoptosis (shun et al, 2004; yu et al, 2006; jia et al, 2008a, 2008b; wang et al, 2008). in addition to signalling apoptosis via p73/noxa (wang et al, 2008) and a fas/jnk positive feedback loop (jia et al, 2008a, 2008b), we report here that jnk suppresses pi3k prosurvival signalling pathways via phosphorylation (inactivation and degradation) of irs-1. as irs-1 has an apical role in activation of akt, erk, and mtor survival signalling pathways via pi3k, elimination of irs-1 deprives the cells of these signalling mediators as well as restores proapoptotic activity by bad and caspase-9 via their dephosphorylation, leading to cell death by apoptosis. in summary, the results reported in this study help clarify why α-tea is such a potent apoptotic agent in human breast cancer cell lines, and suggest potential utility for α-tea in combination therapy with erk and mtor inhibitors.",pmc3039802,1,10,19,1,29
jnk,protein,,mapk8,uniprot,q04109,cytosol,go:0005730,irs-1,protein,,irs1,uniprot,q04106,plasma membrane,go:0005886,positive,d,phosphorylation,ser-307,hek 293t,b-cell,,vein,['140'],nan,nan,"α-tea, respectively, for 9, 15, and 24 h. α-tocopherol ether-linked acetic acid induced increased levels of pjnk2/1, increased levels of pirs-1 (ser-307), and reduced levels of total irs-1 in both cell lines (figure 4a). knockdown of jnk using a chemical inhibitor sp600125 (jnki) (figure 4b) or sirna (figure 4c) blocked the ability of α-tea to increase pirs-1 (ser-307) and decrease levels of total irs-1 protein, and suppressed the ability of α-tea to reduce pakt (ser-473), perk1/2, and pmtor (ser-2448). these data suggest that downregulation of irs-1 is involved in the ability of α-tea to suppress akt, erk, and mtor signalling and demonstrated that jnk is involved in this event via phosphorylation of irs-1 at ser-307, leading to its degradation.",pmc3039802,1,10,19,1,29
kras,protein,,kras,uniprot,q96663,cytoplasm,go:0005634,pi3k,protein,,pi3k,uniprot,q96470,plasma membrane,go:0005886,negative,d,binds,,,,,mouse,['417'],nan,nan,"overall, our results have a number of general implications. we have defined the mechanism of mutant tumor biomarker (kras)-mediated shifting signaling inhibitory effect of gefitinib through kras interacting with pi3k or raf. we design a therapeutic schedule of atorvastatin plus gefitinib, which could effectively exert a cytotoxic effect on the kras mutant nsclc tumors under various conditions and more substantially prolong the survival rate in preclinical study.",pmc3789171,1,10,19,1,29
pi3k,protein,,pik3ca,uniprot,q04684,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,p00832,plasma membrane,go:0005886,positive,d,phosphorylation,,,,,human,['577'],nan,nan,"there is extensive evidence from the molecular and genomic analysis of human cancers presented above that the pi3k/akt pathway is deregulated in malignant progression [449]. furthermore, the causal involvement of pi3k is supported by gene-knockout mouse models. prototype inhibitors such wortmannin and ly294002 have show evidence of anticancer activity in vitro and in vivo animal models. therefore, the recent development of isoform-selective inhibitors shows considerable promise for cancer treatment [450-452].",pmc2652403,1,10,19,1,29
pten,protein,,pten,uniprot,q05243,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,q05215,plasma membrane,go:0005886,positive,d,inhibition,,,,,human,['304'],nan,nan,"the level of pten expression does not always correlate with the degree of phosphorylation of akt [344]. although the picture concerning pten-inactivation and corresponding akt-activation is not clear, in vivo studies indicate, that pten dysregulation promotes leukemogenesis. pten-deficient hematopoietic stem cells display dysregulated cell cycle progression, and the mice develop a myeloproliferative disease which leads to leukemic transformation [346]. in t-acute lymphoblastic leukemia (t-all), pten-downregulation is also closely correlated with akt-activation [347,348]. to discern the role of pten for akt-activation, it may be useful to exclude concomitant causes for akt-activation such as mutant upstream targets and to include the investigation of regulators of pten such as c-myc and notch/hes1 [347,348].",pmc3660063,1,10,19,1,29
pp2a,protein,serine/threonine phosphatase,ppp2r1a,uniprot,p00876,cytoplasm,go:0005739,raf-1,protein,,raf1,uniprot,q05237,plasma membrane,go:0005886,positive,d,dephosphorylation,,,b-cell,,human,['301'],nan,nan,"raf-1 can be regulated by dephosphorylation by the protein serine/threonine phosphatase 2a (pp2a) and others [41,42]. pp2a has been reported to positively and negatively regulate raf-1. pp2a is also considered a tumor suppressor gene and has gatekeeper gene functions [43].",pmc3660063,1,10,19,1,29
pten,protein,,pten,uniprot,q05283,plasma membrane,go:0005886,kras,protein,,kras,uniprot,q05283,plasma membrane,go:0005886,negative,d,inhibition,,h157,lung carcinoma,lung,human,['415'],nan,nan,"pten loss-of-function mutation is another critical factor causing rtk inhibitor resistance. the h157 nsclc cell line harboring comutant kras/pten was chosen to observe the gefitinib resistance. as shown in figure 2a (curve lines), atorvastatin dose dependently enhanced gefitinib efficacy in comutant kras/pten h157 cells (gefitinib treatment versus 1 or 5 μm atorvastatin+gefitinib treatment, ic50=18 versus 2.08 or 0.71 μm). as shown in figures 2c and e, although mutant pten increased the gefitinib concentration required for inhibition of proliferation of kras mutant nsclc cells (a549 and calu1 cells), addition of 1 or 5 μm atorvastatin could sensitize comutant kras/pten nsclc cells to gefitinib compared with each agent alone.",pmc3789171,1,10,19,1,29
pten,protein,,pten,uniprot,q92377,plasma membrane,go:0005886,mtor,protein,,mtor,uniprot,q92377,plasma membrane,go:0005886,positive,d,inhibition,,,,,human,['486'],nan,nan,"in peutz jeghers syndrome, tuberous sclerosis, and other diseases where pten is inactivated, the use of rapamycin as a clinical means to reverse the effect of elevated mtor activity is an attractive option (inoki et al, 2005a). these diseases are distinct from other hamartoma-associated disorders (such as vhl syndrome) since they have an established molecular link to mtor (inoki et al, 2005a). earlier studies demonstrated that pten-inactivated tumour cells exhibit enhanced sensitivity to the rapamycin analog cci-779 (guertin and sabatini, 2005). more recently, several studies have shown that rapamycin treatment, in combination with other chemotherapeutic drugs, can lead to enhanced selective killing of cancer cells. in particular, the protein tyrosine kinase (ptk) inhibitor, imatinib (gleevec, sti571) synergises with rapamycin to inhibit bcr/abl transformed cells (mohi et al, 2004). the effect of rapamycin may be enhanced as a result of imatinib-induced akt/mtor signaling, a complication that is thought to lead to imatinib resistance (burchert et al, 2005). rapamycin can also synergise with paclitaxel, carboplatin, and vinorelbine to induce apoptosis in breast cancer cells (mondesire et al, 2004). cisplatin-induced apoptosis of a549 lung cancer cells is also significantly enhanced when combined with rad001 (beuvink et al, 2005). this could be in part due to reduced translation of p53-activated p21 mrna in a549 and mcf7 cells treated with rad001, thereby allowing the dosage of cisplatin to be reduced (beuvink et al, 2005). also, the use of the egfr/vegfr inhibitor, aee788, in combination with rad001 greatly decreased tumour growth in glioma xenografts (goudar et al, 2005). furthermore, targeting the glycolytic pathway in combination with mtor inhibition may also be useful in cases where dna-damaging agents are less efficient in inhibiting growth and promoting apoptosis of cancer cells (xu et al, 2005).",pmc2361102,1,10,19,1,29
pkcα,protein,,prkca,uniprot,p00763,plasma membrane,go:0005886,dp,protein,,,uniprot,,plasma membrane,go:0005886,negative,d,phosphorylation,s2849,,epithelial-like,,human,['276'],nan,nan,"previous observations suggested that pkcα is recruited to dp by the armadillo protein pkp2, to facilitate dp’s incorporation into junctions (bass-zubek et al., 2008). here we found that pkcα inhibition did not affect the gsk3 phosphorylation of dp. as ifs are functionally regulated by pkc, it is plausible that pkc regulates dp dynamics indirectly through the phosphorylation of ifs at dp–if interfaces (izawa and inagaki, 2006; pan et al. 2013; snider and omary, 2014). inhibition of other kinases with putative consensus motifs within the c-tail did not alter dp phosphorylation, which is consistent with the idea that another kinase or combination of kinases phosphorylates s2849 (bouameur et al., 2013).",pmc4347645,1,10,19,1,29
pten,protein,,pten,uniprot,q04289,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,p00610,plasma membrane,go:0005886,negative,d,phosphorylation,,,glial cell,brain,human,['573'],nan,nan,"loss of pten protein was reported to correlate with pathological markers of poor prognosis in prostate cancer [361]. a relative reciprocity of mutations in pten and nras was also reported in melanoma, suggesting that the two genetic changes, in a subset of cutaneous melanomas, are functionally overlapping [362]. in multiple myeloma (mm) it was shown that human lines possessing the highest akt activity lost pten expression [363]. sequencing analysis demonstrated that the pten gene contained a deletion. restoration of pten expression suppressed igf-i-induced akt activity, suggesting that loss of pten is responsible for uncontrolled akt activity in mm lines [363]. in lymphoma/leukemia-derived cell lines, an inverse relationship between pten and phosphorylated akt was observed in 63% of cell lines [364]. no cell lines showed absence of pten expression, whereas 50% of cell lines showed low pten expression [364]. another study demonstrated the phosphorylation of akt is accompanied by the loss of pten in clinical specimens of endometrial carcinomas [365]. phosphorylation of akt was accompanied by the loss of pten in clinical specimens of endometrial cancers [366]. the survival rate for pten-positive patients was significantly higher than that for pten-negative or -heterogeneous staining patients, and thus pten-positive staining was proposed to be a significant prognostic indicator of favorable survival for patients with advanced endometrial cancer [366]. in glioma, a strong inverse correlation was described between pten levels and both phosphorylated akt expression and akt activity [367]. a significant association was evident between pten expression level and histology. pten levels were highest in normal brain, lowest in gbm tumors, and intermediate in grade ii oligoastrocytomas [367]. another study demonstrated that loss pten was highly correlated with activation of the main pi3k effector akt in vivo [368]. it was also shown that akt activation is significantly correlated with mtor, the family of forkhead transcription factors (foxo1, foxo3a, and foxo4) and the s6 protein [368]. expression of the mutant egfrviii was also tightly correlated with phosphorylation of these effectors, demonstrating an additional route to pi3k pathway activation in glioblastomas in vivo [368]. pten expression correlated significantly with survival time within the entire cohort and was associated with survival within the subgroup of gbm tumors [367]. thus, reduced pten expression is ubiquitous among gbm tumors and may play a role in the development of low-grade gliomas. pten inactivation in gliomas portends a particularly aggressive clinical behavior [367].",pmc2652403,1,10,19,1,29
pten,protein,,pten,uniprot,q04272,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,o15277,plasma membrane,go:0005886,positive,d,phosphorylation,,hela,epithelial,,human,['319'],nan,nan,"cells were plated in 60-mm dishes in rpmi 1640 containing 10% fbs and 1% penicillin-streptomycin mixture at a density of 1×106 cells/dish. the next day transfections were performed using lipofectamine (invitrogen life technologies, carlsbad, ca). cells were transfected with expression constructs encoding wild type pten (psg5l-ha-ptenwt), mutant pten (psg5l-ha-pten-g 129e and psgl5-ha-pten-g 129r), wild type-akt (puse-wt-akt), constitutively active-akt (puse-ca-akt), dominant negative-akt (puse-dn-akt), or the corresponding empty vectors (psg5l or puse ) in the presence of an expression vector pcmv-lacz (invitrogen life technologies) expressing β-galactosidase. for each transfection, 2 µg of dna was diluted into 50 µl of medium without serum. after the addition of 3 µl of lipofectamine into 50 µl opti-mem medium, the transfection mixture was incubated for 10 min at room temperature. cells were washed with serum-free medium, the transfection mixture was added, and cultures were incubated for 24 hrs in the incubator. the next day, culture medium was replaced with fresh rpmi 1640 containing 10% fbs and 1% penicillin-streptomycin mixture and resveratrol was added for desired times for the measurement of apoptosis and protein expression.",pmc3181262,1,10,19,1,29
pten,protein,negative regulator,pten,uniprot,q04487,plasma membrane,go:0005886,ras,protein,gtpase,ras,uniprot,q92079,plasma membrane,go:0005886,positive,d,amplification,,,melanoma,skin,human,['125'],nan,nan,"loss of pten, the negative regulator of pi3k pathway, was described in 30–50% of melanomas, and correlates with melanoma progression and with shorter 5-year survival [156,157]. studies in melanoma cell lines and primary or metastatic melanomas described that disruption of pten by allelic loss or mutation contributes to the pathogenesis of malignant melanoma [158,159]. loss of pten and ras activation seems comparable in their ability to increase oncogenic signalling through pi3k pathway [160], due to the coexistence of pten somatic mutations in melanoma harbouring braf mutations but not with nras [161]. akt gene amplification, owing to copy number increase in the long arm of chromosome 1 and activating mutation, was also described in cutaneous melanomas [156,162]. immunohistochemistry studies described akt overexpression in 60% of melanomas, differing from common and dysplastic nevi that do not exhibit significant akt expression [163]. amongst the three akt isoforms, akt3 is the isoform more frequently deregulated in melanoma cells [164]. in melanoma, the increased pakt expression associates with tumour progression and shorter survival of patients [164,165]. notably, akt activity seems to cooperate in brafv600e-mediated model of melanoma development [166]. pras40, a substrate of the akt, was described to be downregulated in melanoma [167]. concordantly, results from our group indicate that the mtor pathway is activated in cutaneous melanoma, displaying different levels of activation in different histological subtypes, and relate with mapk pathway activation. our results suggest an association between higher mtor effectors expression and worse prognosis as well as with the presence of braf mutations [138].",pmc3291999,1,10,19,1,29
pi3k,protein,,pik3ca,uniprot,q92469,plasma membrane,go:0005886,nf-κb,protein,,nfkb1,uniprot,q02304,nucleus,go:0005634,positive,d,phosphorylation,,,,,human,['563'],nan,nan,"a family of protein kinases with homology to pi3ks was also cloned and characterized, including yeast target of rapamycin (tor) proteins [91, 92], and their mammalian homologue frap/raft1/mtor [93-96]. this family of protein kinases also includes atm, the gene product that is mutated in the autosomal recessive disorder ataxia telangiectasia (at) [97, 98], atr, and dna-dependent protein kinase (dna-pk) [99].",pmc2652403,1,10,19,1,29
pi3k,protein,,pik3ca,uniprot,q92469,plasma membrane,go:0005886,jnk,protein,,mapk8,uniprot,q92469,plasma membrane,go:0005886,positive,d,activates,,nsclc,cancer,,human,['286'],nan,nan,"several signaling pathways have been demonstrated to interfere with autophagy. among them, phosphatidylinositol 3-kinase/protein kinase b/mammalian target of rapamycin (pi3k/akt/mtor) and mitogen-activated protein kinase (mapk) signaling pathways especially play a critical role in regulating establishment of autophagy in cancer cells 7-9. recent studies have demonstrated the constitutive activation of the pi3k/akt/mtor signaling pathway occurs in 90% of nsclc cell lines, and the inhibition of this signaling cascade is not only important for induction of autophagic cell death but also for developing new treatments for nsclc 10. consistent with the pi3k/akt/mtor signaling pathway, mapk signaling pathways including extracellular signal-regulated kinase (erk), p38 mapk and c-jun nh2-terminal kinase (jnk) have been identified as chemotherapeutic targets for sensitizing cancer cells to autophagy 7, 8.",pmc4466411,1,10,19,1,29
pi3k,protein,,pik3ca,uniprot,q92039,plasma membrane,go:0005886,pakt,protein,,akt1,uniprot,q04932,plasma membrane,go:0005886,negative,d,inhibits,,mcf-7,breast cancer,breast,human,['139'],nan,nan,"pi3k inhibitor (wortmannin) suppresses pakt, perk1/2, and pmtor in mcf-7 cells",pmc3039802,1,10,19,1,29
src,protein,,src,uniprot,q04655,plasma membrane,go:0005886,p27kip1,protein,,cdkn1a,uniprot,p00846,cytoplasm,go:0005637,positive,d,phosphorylation,tyrosine residues,,b-cell,,human,['119'],nan,nan,"the src family of kinases (sfks)3 includes the largest family of nonreceptor protein kinases. the sfk family is composed of nine members as follows: blk, fgr, fyn, hck, lck, lyn, src, yes, and yrk. src, fyn, and yes are ubiquitously expressed in most tissues, whereas the others are selectively expressed in particular cell lineages (30–33). sfks are critical components of the signaling cascades initiated by various membrane receptors, including growth factor receptors, integrins, other adhesion receptors, g protein-coupled receptors, cytokine receptors, immunoglobulin-like domain receptors, and ion channels. sfks are essential for many cellular activities, including proliferation, differentiation, motility, and adhesion. src is the most extensively studied of the sfks, and it has been closely associated with tumor development, tumor progression, and distant metastasis by promoting cell proliferation, invasion, and motility (31). it has been found that src is overexpressed or highly activated in a large number of human cancers (34). it phosphorylates p27kip1 on tyrosine residues and accelerates p27kip1 proteolysis (35).",pmc2843174,1,10,19,1,29
src,protein,,src,uniprot,q05252,plasma membrane,go:0005886,noxa1,protein,,nox1,uniprot,q15244,plasma membrane,go:0005886,negative,d,phosphorylation,,ht29,colon cancer,colon,human,['218'],nan,nan,"human ht29 colon cancer cells were also reported to endogenously express noxa1 and high level of active src. to test whether noxa1 is targeted by src under more physiological conditions, ht29 cells were treated with src inhibitor pp2 or pp3, endogenous or ectopically-expressed noxa1 was immunoprecipitated and the levels of tyrosine (tyr)-phosphorylated noxa1 were analyzed using p-tyr antibody. as shown in figure 2c, pp2 treatment strongly diminished the levels of tyr-phosphorylation of both endogenous and ectopically-expressed noxa1 compared with pp3 treatment.",pmc2993755,1,10,19,1,29
src,protein,,src,uniprot,q05535,plasma membrane,go:0005886,nox1,protein,,nox1,uniprot,q05536,plasma membrane,go:0005886,positive,d,phosphorylation,,,colon cancer,colon,human,['221'],nan,nan,this article describes the signaling events required for src-induced ros-dependent formation of functional invadopodia in human colon cancer cells and implies that src-mediated regulation of the nox1 activity is an important mean of controlling nox1-dependent biological functions. our results suggest the possibility to modulate nox1 function indirectly by pharmacologic intervention using specific and effective src inhibitors well tolerated in vivo.,pmc2993755,1,10,19,1,29
