Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
histone h1b,protein,,,,p10412,,,msx1,protein,,,uniprot,p28360,,,positive,i,none,,cellosaurus:cvcl_9771,,,,nan,nan,"for instance , mouse histone h1b is recruited to the myod promoter by msx1 homeoprotein and enhances msx1 activity in delaying the differentiation of progenitor cells into muscle .",pmc3330162,1,0.1,39,1,39.1
atf3,protein,,,,p18847,,,mmp-2,protein,,,uniprot,p08253,,,negative,i,none,,,,,,nan,nan,"furthermore the atf/creb transcription factor atf3 can suppress the mmp-2 promoter , and the expression by atf3 is regulated by erk .",pmc3378628,1,0.1,39,1,39.1
hepatocyte growth factor,protein,,,,p14210,,,sp-a,protein,,,uniprot,p48023,,,positive,i,none,,cellosaurus:cvcl_1561,cl:cl:0000082,,,nan,nan,hepatocyte growth factor has also been shown to upregulate the synthesis of sp-a in rat type ii cells [ xref_bibr ] .,pmc150512,1,0.1,39,1,39.1
h-ras,protein,,,,p01112,,,il-8,protein,,,uniprot,p10145,,,positive,i,none,,,,,,nan,nan,"the relative levels of secreted il-1alpha , il-1beta and il-8 induced by myr-akt1 and h-ras v12 ( xref_fig ) reflected the mrna expression data ( xref_fig ) .",pmc3325598,1,0.1,39,1,39.1
h-ras,protein,,,,p01112,,,il-1alpha,protein,,,uniprot,p01583,,,positive,i,none,,,,,,nan,nan,"the relative levels of secreted il-1alpha , il-1beta and il-8 induced by myr-akt1 and h-ras v12 ( xref_fig ) reflected the mrna expression data ( xref_fig ) .",pmc3325598,1,0.1,39,1,39.1
h-ras,protein,,,,p01112,,,cyclin,protein,,,uniprot,p12004,,,positive,i,none,,,cl:cl:0002563,,,nan,nan,"it was demonstrated that oncogenic h-ras or constitutively active her-2 cause increased proliferation and cyclin d1 upregulation in fully polarized , mammary epithelial cells ( eph4 ) , if cultivated as organotypic structures in three-dimensional collagen and matrigel matrices [ xref_bibr ] .",pmc2652403,1,0.1,39,1,39.1
guanine,chemical,,,,764,other,go:0016020,rhoa,protein,,,uniprot,p61586,other,go:0016020,positive,i,none,,,,,,nan,nan,"like all other small gtp binding proteins , the regulatory cycle of rhoa is controlled by three distinct families of proteins : guanine nucleotide exchange factors ( gefs ) that activate rhoa by promoting uptake of free nucleotide , gtpase activating proteins ( gaps ) that negatively regulate rhoa by stimulating its intrinsic gtpase activity leading to an inactive gdp bound state , and guanine nucleotide dissociation inhibitors ( gdis ) that inhibit the dissociation of gdp from rhoa and prevent the binding of gdp-rhoa to cell membranes .",pmc4729484,1,0.1,39,1,39.1
gtpase activating protein,protein,,,,p20936,,,rheb,protein,,,uniprot,q15382,,,negative,i,none,,,,,,nan,nan,"the tsc heterodimer ( tsc1-tsc2 ) is a gtpase activating protein ( gap ) that inhibits the essential small gtpase rheb xref_bibr , xref_bibr . ++++ the tsc heterodimer ( tsc1-tsc2 ) is a gtpase activating protein ( gap ) that inhibits the essential small gtpase rheb xref_bibr , xref_bibr .",pmc2075366,1,0.1,39,1,39.1
p73,protein,,,,o15350,mitochondria,go:0005739,noxa,protein,,,uniprot,q13794,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"two other bh3-only proapoptotic bcl-2 members , caspase-8-mediated tbid ( active form of bid ) and p73 mediated noxa , have been shown to be upregulated by alpha-tea .",pmc3039802,1,0.1,39,1,39.1
p90rsk-1,protein,,,,q15418,,,bad,protein,,,uniprot,q92934,,,positive,i,phosphorylation,,,,,uberon:uberon:0006611,nan,nan,our data support a mechanism by which the erk targeted compounds prevent inactivation of caspase-9 and p90rsk-1 phosphorylation of bad .,pmc3025971,1,0.1,39,1,39.1
pd0332991,chemical,,,,5330286,,,cdk6,protein,,,uniprot,q00534,,,negative,i,none,,cellosaurus:cvcl_0291,,,,nan,nan,"pd0332991 is a specific inhibitor of cdk4 and cdk6 and does not inhibit cdk2 and the proliferation of prb negative cells xref_bibr , xref_bibr .",pmc3667761,1,0.1,39,1,39.1
pdgfralpha,protein,,,,p16234,,,2017-10-04 00:00:00,protein,,,uniprot,q01860,,,negative,i,none,,,cl:cl:0000034,,,nan,nan,"notably , pdgfralpha knockdown increased mesoderm ( goosecoid , snail ) , endoderm ( sox17 , e-cadherin ) markers , and oct4 ( xref_fig f ) .",pmc3537888,1,0.1,39,1,39.1
pdgfralpha,protein,,,,p16234,,,sox17,protein,,,uniprot,q9h6i2,,,negative,i,none,,,cl:cl:0000034,,,nan,nan,"notably , pdgfralpha knockdown increased mesoderm ( goosecoid , snail ) , endoderm ( sox17 , e-cadherin ) markers , and oct4 ( xref_fig f ) .",pmc3537888,1,0.1,39,1,39.1
pdgfrbeta,protein,,,,p09619,,,2017-10-04 00:00:00,protein,,,uniprot,q01860,,,negative,i,none,,,cl:cl:0002322,,,nan,nan,"thus , each individual knockdown of pdgfralpha , pdgfrbeta , or cabl increased mesoderm and endoderm markers ; the pdgfrbeta or cabl knockdowns also increased oct4 and nanog , producing an expression profile similar to mesendoderm .",pmc3537888,1,0.1,39,1,39.1
ikkalpha,protein,,,,o15111,,,estrogen receptor,protein,,,uniprot,p03372,,,positive,d,phosphorylation,,,,,,nan,nan,"for example , ikkalpha phosphorylates both estrogen receptor alpha ( eralpha ) and co-activator src3 and enhances eralpha transcriptional activity while ikkbeta phosphorylates a tumor suppressor , tuberous sclerosis 1 ( tsc1 ) , and inhibits its function .",pmc3355968,1,0.1,39,1,39.1
apc,protein,,,,p25054,,,axin,protein,,,uniprot,o15169,,,positive,i,none,,cellosaurus:cvcl_0546,,,uberon:uberon:0005569,nan,nan,"we thus hypothesized that apc enhances axin 's ability to promote betacat exit from the destruction complex , and thus the destruction complex 's betacat throughput . ++++ our data suggest apc plays two roles : ( 1 ) apc promotes efficient axin multimerization through one known and one novel apc : axin interaction site , and ( 2 ) gsk3 acts through apc motifs r2 and b to regulate apc : axin interactions , promoting high-throughput of betacatenin to destruction .",pmc4568445,1,0.1,39,1,39.1
pdgfrbeta,protein,,,,p09619,,,nanog,protein,,,uniprot,q9h9s0,,,negative,i,amount,,,cl:cl:0000034,,,nan,nan,"however , pdgfrbeta or cabl knockdown each increased the expression levels of oct4 ( 2.6 +/- 0.3-fold and 2.0 +/- 0.2-fold , respectively ) and nanog ( 2.2 +/- 0.1-fold and 2.0 +/- 0.2-fold , respectively ) ( xref_fig d , 3e ) .",pmc3537888,1,0.1,39,1,39.1
p15 bid,protein,,,,p55957,mitochondria,go:0005739,cytochrome c,protein,,,uniprot,p99999,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"the cleaved p15 bid fragment translocates to mitochondria , where it causes release of cytochrome c , probably by changing the conformation of bax ( li et al. 1998 ; luo et al. 1998 ; desagher et al. 1999 ) .",pmc2185587,1,0.1,39,1,39.1
xbp-1,protein,,,,p17861,nucleus,go:0005634,foxo1,protein,,,uniprot,q12778,nucleus,go:0005634,positive,i,none,,cellosaurus:cvcl_0291,,,,nan,nan,downregulation of xbp-1 enhances foxo1 dependent autophagy .,pmc3616429,1,0.1,39,1,39.1
mst3,protein,,,,q9y6e0,other,go:0016020,rhoa,protein,,,uniprot,p61586,other,go:0016020,positive,d,phosphorylation,,,,,,nan,nan,"rhoa is also phosphorylated by ampkalpha1 mst3 kinase [ xref_bibr , xref_bibr ] .",pmc4729484,1,0.1,39,1,39.1
mnk1,protein,,,,q9bub5,,,eif4g,protein,,,uniprot,q04637,,,negative,i,none,,,,,,nan,nan,"currently , different inhibitors targeting eif4f are in clinical trials which block the activation of eif4e by mnk1 or prevent the association of eif4e with eif4g at initiation complex xref_bibr .",pmc4700468,1,0.1,39,1,39.1
mk2,protein,,,,p49137,,,hur,protein,,,uniprot,q15717,,,positive,d,phosphorylation,,,,,,nan,nan,"the effect of p38 upon hur translocation and binding to target mrnas appears to require the p38 downstream substrate mapkapk-2 ( mk2 ) , as shown in cells responding to taxanes or oxidants [ xref_bibr , xref_bibr ] , although mk2 does not appear to phosphorylate hur directly .",pmc2925474,1,0.1,39,1,39.1
mitf,protein,,,,o75030,,,usf1,protein,,,uniprot,p22415,,,positive,i,none,,,,,,nan,nan,"as in the case of foxo , the genes targeted by mitf and usf1 included both genes whose induction was inhibited ( atrogin-1 , ccng2 , gadd45a , hbp1 , hoxc5 and txnip ) and whose induction was unaffected by dominant negative p53 ( nr1d1 ) .",pmc3481126,1,0.1,39,1,39.1
ly294002,chemical,,,,3973,,,notch1,protein,,,uniprot,p46531,,,negative,i,none,,cellosaurus:cvcl_d092,cl:cl:0000084,,,nan,nan,"ly294002 also inhibited notch signalling in primary human cd4 + t-cells transfected with p10xcbf1-luc and a notch1 intracellular domain expression plasmid ( data not shown ) , demonstrating that the effect of pi3k on notch is exerted downstream of notch cleavage .",pmc1403772,1,0.1,39,1,39.1
ly294002,chemical,,,,3973,,,cd4,protein,,,uniprot,p01730,,,negative,i,none,,cellosaurus:cvcl_d092,cl:cl:0000084,,,nan,nan,"ly294002 also inhibited notch signalling in primary human cd4 + t-cells transfected with p10xcbf1-luc and a notch1 intracellular domain expression plasmid ( data not shown ) , demonstrating that the effect of pi3k on notch is exerted downstream of notch cleavage .",pmc1403772,1,0.1,39,1,39.1
licl,chemical,,,,433294,,,axin,protein,,,uniprot,o15169,,,positive,i,none,,,,,uberon:uberon:0005569,nan,nan,licl also led to robust axin : apc2deltasamps colocalization ( xref_fig vs xref_fig ; quantified in xref_fig ) .,pmc4568445,1,0.1,39,1,39.1
lck,protein,,,,p06239,,,runx3,protein,,,uniprot,q13761,,,positive,d,phosphorylation,,cellosaurus:cvcl_0434,,,,nan,nan,"the results revealed that fyn and lck also interact with and phosphorylate runx3 as shown by the coimmunoprecipitation and the induced band shift of runx3 ( xref_fig d ) , suggesting that runx3 could be a target of other tyrosine kinases .",pmc2843174,1,0.1,39,1,39.1
kat5,protein,,,,q92993,,,ulk1,protein,,,uniprot,o75385,,,positive,d,acetylation,,,,,,nan,nan,"in conditions of serum deprivation , gsk3 activates autophagy through the phosphorylation and activation of the acetyltransferase kat5 and tip60 ( k [ lysine ] acetyltransferase 5 ) , which in turn acetylates and stimulates ulk1 . ++++ in conditions of serum deprivation , gsk3 activates autophagy through the phosphorylation and activation of the acetyltransferase kat5 and tip60 ( k [ lysine ] acetyltransferase 5 ) , which in turn acetylates and stimulates ulk1 .",pmc4091167,1,0.1,39,1,39.1
isoproterenol,chemical,,,,3779,,,beta2-adrenergic receptor,protein,,,uniprot,p07550,,,positive,i,none,,cellosaurus:cvcl_0033,cl:cl:0000127,,uberon:uberon:2005088,nan,nan,"isoproterenol induced transactivation of egfr in astrocytes was also shown to involve src dependent y845 phosphorylation ; in this case , nanomolar concentrations , but not micromolar concentrations , of isoproterenol activation of beta2-adrenergic receptor signaling are the trigger for this functional interaction , the astrocytic consequences of which are morphological differentiation and an increase in glial fibrillary acidic protein [ xref_bibr ] .",pmc3709701,1,0.1,39,1,39.1
xbp-1,protein,,,,p17861,,,foxo1,protein,,,uniprot,q12778,,,positive,i,transcription,,,cl:cl:0000540,,uberon:uberon:0000468,nan,nan,"interestingly , a recent study also shows that xbp-1 deficiency in mice led to increased expression of foxo1 that may be related to an enhanced autophagy in neurons 29 , further supporting that xbp-1 level is negatively related to foxo1 level and autophagy .",pmc3616429,1,0.1,39,1,39.1
myricetin,chemical,,,,5281672,,,sirt1,protein,,,uniprot,q96eb6,,,positive,i,none,,,,,,nan,nan,"with an improved sirt1 deacetylation assay , it has been reported that polyphenolic stimulators epigallocatechin galate ( egcg ) , epicatechin galate ( ecg ) and myricetin stimulated sirt1 under stabilizing conditions , whereas without stabilization , these polyphenols strongly inhibited sirt1 , probably due to h2o2 formation xref_bibr .",pmc3181262,1,0.1,39,1,39.1
nanog,protein,,,,q9h9s0,,,differentiation,biological process,,,go,go:0030154,,,negative,i,none,,,,,uberon:uberon:0000105,nan,nan,"consistently , wortmannin and akti-1/2 , inhibitors of pi3k and akt , delayed the attenuation of nanog and oct4 during ra induced differentiation of eccs ( xref_supplementary ) .",pmc3675137,1,0.1,39,1,39.1
nbr1,protein,,,,q14596,other,sl-0022,snca,protein,,,uniprot,p37840,other,sl-0022,positive,i,none,,,,,,nan,nan,"indeed , nbr1 knockdown decreases snca and alpha-synuclein aggregates in a cell model of parkinson disease , and sqstm1 overexpression enhances the formation of mutant sod1 ( superoxide dismutase 1 , soluble ) aggregates in a cell model of amyotrophic lateral sclerosis . ++++ indeed , nbr1 knockdown decreases snca and alpha-synuclein aggregates in a cell model of parkinson disease , and sqstm1 overexpression enhances the formation of mutant sod1 ( superoxide dismutase 1 , soluble ) aggregates in a cell model of amyotrophic lateral sclerosis .",pmc4091167,1,0.1,39,1,39.1
nfat5,protein,,,,o94916,,,cd24,protein,,,uniprot,p25063,,,positive,i,transcription,,,cl:cl:0000084,,,nan,nan,"for example , the cd24 promoter contains binding sites for sp-1 , which promotes transcription of cd24 in multiple sclerosis and nfat5 sites , which promote transcription of cd24 in t-cells in response to hypertonicity .",pmc4525067,1,0.1,39,1,39.1
ngf,protein,,,,p01138,cytoplasm,go:0005737,cytochrome c,protein,,,uniprot,p99999,cytoplasm,go:0005737,positive,i,none,,,cl:cl:0011103,,,nan,nan,"for example , cytochrome c release induced by ngf withdrawal in sympathetic neurons is a reversible event , indicating that redistribution of cytochrome c into the cytosol does not always result in irreversible cell death in neurons ( martinou et al. 1999 ) .",pmc2185587,1,0.1,39,1,39.1
wwp2,protein,,,,o00308,,,sox2,protein,,,uniprot,p48431,,,negative,i,none,,cellosaurus:cvcl_6910,,,,nan,nan,"although wwp2 and trim24 , two e3 ubiquitin ligases , seemed to promote degradation of oct4 and sox2 , both of them did not affect the level of klf4 ( xref_supplementary ) .",pmc3675137,1,0.1,39,1,39.1
wwp2,protein,,,,o00308,,,2017-10-04 00:00:00,protein,,,uniprot,q01860,,,negative,i,none,,cellosaurus:cvcl_6910,,,,nan,nan,"although wwp2 and trim24 , two e3 ubiquitin ligases , seemed to promote degradation of oct4 and sox2 , both of them did not affect the level of klf4 ( xref_supplementary ) .",pmc3675137,1,0.1,39,1,39.1
wtx,protein,,,,q5jtc6,,,beta-catenin,protein,,,uniprot,p35222,,,negative,i,ubiquitination,,,,,,nan,nan,"a complex is formed consisting of and apc , axin , beta-catenin , beta-trcp and wtx , which promotes beta-catenin ubiquitination and subsequent proteasomal degradation .",pmc4102778,1,0.1,39,1,39.1
occludin,protein,,,,q16625,other,sl-0265,e-cadherin,protein,,,uniprot,p12830,other,sl-0265,positive,i,none,,,cl:cl:0000066,,,nan,nan,"effects of snail1 expression on epithelial cells are not limited to repress e-cadherin , since it induces a complete emt , accordingly , some other epithelial genes are directly repressed by snail1 as muc1 , and the tight junction proteins claudins and occludin .",pmc1440880,1,0.1,39,1,39.1
pdgfrbeta,protein,,,,p09619,,,2017-10-04 00:00:00,protein,,,uniprot,q01860,,,positive,i,amount,,,cl:cl:0000034,,,nan,nan,"however , pdgfrbeta or cabl knockdown each increased the expression levels of oct4 ( 2.6 +/- 0.3-fold and 2.0 +/- 0.2-fold , respectively ) and nanog ( 2.2 +/- 0.1-fold and 2.0 +/- 0.2-fold , respectively ) ( xref_fig d , 3e ) .",pmc3537888,1,0.1,39,1,39.1
trf1,protein,,,,p54274,other,sl-0276,atr,protein,,,uniprot,p20848,other,sl-0276,negative,i,phosphorylation,,uaz:cvcl_9115,,,,nan,nan,"interestingly , it has been recently shown that deletion of trf1 induces phosphorylation of both the atr and atm downstream kinases chk1 and chk2 , respectively , suggesting that both checkpoint kinases may be important to mediate telomere dysfunction owing to telomere uncapping .",pmc4331747,1,0.1,39,1,39.1
pdgfrbeta,protein,,,,p09619,,,nanog,protein,,,uniprot,q9h9s0,,,positive,i,amount,,,,,,nan,nan,"rt-pcr ( xref_fig b ) and quantitative rt-pcr ( xref_fig c ) demonstrated that while pdgfralpha knockdown increased oct4a ( 2.7 +/- 0.4-fold ) and nanog ( 1.4 +/- 0.2-fold ) , pdgfrbeta or cabl knockdown produced a higher level of oct4a ( 3.6 +/- 0.6-fold and 3.0 +/- 0.3-fold , respectively ) and nanog ( 2.5 +/- 0.3-fold and 1.8 +/- 0.2-fold respectively ) .",pmc3537888,1,0.1,39,1,39.1
foxo4,protein,,,,p98177,cytoplasm,go:0005737,runx2,protein,,,uniprot,q13950,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,"as demonstrated in prostate cancer , foxo4 antagonizes runx2 activity by physically interacting with and preventing runx2 to induce the expression of pro metastatic genes , such as pip and pgc [ xref_bibr ] . ++++ as demonstrated in prostate cancer , foxo4 antagonizes runx2 activity by physically interacting with and preventing runx2 to induce the expression of pro metastatic genes , such as pip and pgc [ xref_bibr ] .",pmc4513933,1,0.1,39,1,39.1
foxo3,protein,,,,o43524,,,runx2,protein,,,uniprot,q13950,,,negative,i,ubiquitination,,,cl:cl:0000062,,,nan,nan,"foxo1 and foxo3 knockdown inhibits runx2 ubiquitination , increasing runx2 abundance .",pmc4513933,1,0.1,39,1,39.1
foxo1,protein,,,,q12778,,,runx2,protein,,,uniprot,q13950,,,negative,i,ubiquitination,,,cl:cl:0000062,,,nan,nan,"foxo1 and foxo3 knockdown inhibits runx2 ubiquitination , increasing runx2 abundance .",pmc4513933,1,0.1,39,1,39.1
fbxw7,protein,,,,q969h0,,,mcl-1,protein,,,uniprot,q07820,,,negative,i,none,,cellosaurus:cvcl_0459,,,,nan,nan,"collectively , these results demonstrate that rapamycin induces fbx4 dependent degradation of cyclin d1 and fbxw7 mediated degradation of c-myc and mcl-1 , furthering the notion that rapamycin induces gsk3 dependent degradation of cyclin d1 , c-myc and mcl-1 .",pmc4496196,1,0.1,39,1,39.1
fbxo7,protein,,,,q9y3i1,,,cdk6,protein,,,uniprot,q00534,,,positive,i,transcription,,,,,,nan,nan,"whereas knockdown of fbxo7 reduces p27 expression and association of cdk6 with d-type cyclins , fbxo7 fails to assemble cyclin-cdk6 complexes in vitro , and ectopic expression of fbxo7 only moderately enhances cdk6 association with d-type cyclins and prb-kinase activity .",pmc1647274,1,0.1,39,1,39.1
fbx4,protein,,,,q9ukt5,,,fbxw7,protein,,,uniprot,q969h0,,,negative,i,none,,cellosaurus:cvcl_0459,,,,nan,nan,"collectively , these results demonstrate that rapamycin induces fbx4 dependent degradation of cyclin d1 and fbxw7 mediated degradation of c-myc and mcl-1 , furthering the notion that rapamycin induces gsk3 dependent degradation of cyclin d1 , c-myc and mcl-1 .",pmc4496196,1,0.1,39,1,39.1
fbw7,protein,,,,q969h0,,,mcl-1,protein,,,uniprot,q07820,,,negative,i,ubiquitination,,,,,,nan,nan,fbw7 induced ubiquitination of mcl-1 is also dependent the phosphorylation induced by gsk3beta .,pmc3355968,1,0.1,39,1,39.1
fat4,protein,,,,q6v0i7,,,ctgf,protein,,,uniprot,p29279,,,positive,i,amount,,cellosaurus:cvcl_8467,,,,nan,nan,"fat4 sirna increased mrna expression levels of ctgf , a yap and taz target gene ( xref_fig ) [ xref_bibr - xref_bibr , xref_bibr , xref_bibr ] , by promoting the nuclear accumulation of yap and taz ( xref_fig ) .",pmc4334522,1,0.1,39,1,39.1
pdgfrbeta,protein,,,,p09619,other,go:0001725,nanog,protein,,,uniprot,q9h9s0,other,go:0001725,negative,i,none,,,cl:cl:0002322,,,nan,nan,"in this study , pdgfrbeta knockdown was shown to increase oct4a and nanog more than pdgfralpha knockdown but neither individual knockdown affected cell shape . ++++ thus , each individual knockdown of pdgfralpha , pdgfrbeta , or cabl increased mesoderm and endoderm markers ; the pdgfrbeta or cabl knockdowns also increased oct4 and nanog , producing an expression profile similar to mesendoderm .",pmc3537888,1,0.1,39,1,39.1
fasl,protein,,,,p48023,,,bim,protein,,,uniprot,o43521,,,positive,i,none,,,,,,nan,nan,"the pro apoptotic action is mediated by the transcriptional activation of fasl , that triggers the extrinsic apoptotic pathway xref_bibr , as well as bim xref_bibr .",pmc3656868,1,0.1,39,1,39.1
ubiquitin,protein,,,,p0cg47,,,smurf2,protein,,,uniprot,q9hau4,,,negative,i,none,,,cl:cl:0000359 ++++ cl:cl:0000062,,,nan,nan,"these studies altogether show that akt activity positively regulates runx2 stability through ubiquitin and proteasome mediated degradation of smurf2 or nuclear exclusion of foxo1 and foxo3 , depending on the cellular system . ++++ in addition , akt enhances ubiquitin and proteasome mediated degradation of smurf2 , counteracting the smurf2 induced degradation of runx2 .",pmc4513933,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,,,,,nan,nan,fak and pyk2 kinase activity mediates fak and pyk2 regulation of the wnt and beta-catenin pathway .,pmc4558782,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,beta-catenin,protein,,,uniprot,p35222,,,positive,d,phosphorylation,,uaz:cvcl_9115,,,,nan,nan,fak can directly phosphorylate beta-catenin at tyrosine 142 .,pmc4558782,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,apc,protein,,,uniprot,p25054,,,positive,i,phosphorylation,,cellosaurus:cvcl_0546,,,,nan,nan,inhibition of fak and pyk2 suppresses intestinal phosphorylation of gsk3beta y216 and adenoma formation in apc min/+ mice .,pmc4558782,1,0.1,39,1,39.1
pyk2,protein,,,,q14289,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,,,,,nan,nan,fak and pyk2 kinase activity mediates fak and pyk2 regulation of the wnt and beta-catenin pathway .,pmc4558782,1,0.1,39,1,39.1
twist1,protein,,,,q15672,,,mcl-1 protein,protein,,,uniprot,q07820,,,positive,i,transcription,,cellosaurus:cvcl_0060,,,,nan,nan,"next , we investigated the mechanism by which knockdown of twist1 suppresses mcl-1 protein expression .",pmc3388235,1,0.1,39,1,39.1
foxo3,protein,,,,o43524.p@s644,other,go:0005829,foxo1,protein,,,uniprot,q12778,other,go:0005829,negative,i,ubiquitination,,,,,,nan,nan,we found that ikkbeta directly phosphorylates foxo3 at s644 and induces its ubiquitination and degradation . ++++ we found that ikkbeta directly phosphorylates foxo3 at s644 and induces its ubiquitination and degradation .,pmc3355968,1,0.1,39,1,39.1
fat4,protein,,,,q6v0i7,,,ctgf,protein,,,uniprot,p29279,,,negative,i,transcription,,cellosaurus:cvcl_8467,,,,nan,nan,"thus , our results suggest that fat4 represses ctgf mrna expression through the inactivation of yap and taz .",pmc4334522,1,0.1,39,1,39.1
gap,protein,,,,p20936,other,go:0031965,small g protein,protein,,,uniprot,p15153,other,go:0031965,negative,i,none,,,,,,nan,nan,tsc2 is a gap that functions in association with tsc1 to inactivate the small g protein ras homolog enriched in brain ( rheb ) [ xref_bibr - xref_bibr ] .,pmc3660063,1,0.1,39,1,39.1
gbp,protein,,,,o75925,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,,,,,nan,nan,"as expected , gbp acts synergistically with ck1epsilon to inhibit beta-catenin degradation ( xref_fig d ) .",pmc2196183,1,0.1,39,1,39.1
gap,protein,,,,p20936,other,go:0031965,ras homolog enriched in brain,protein,,,uniprot,q15382,other,go:0031965,negative,i,none,,,,,,nan,nan,tsc2 is a gap that functions in association with tsc1 to inactivate the small g protein ras homolog enriched in brain ( rheb ) [ xref_bibr - xref_bibr ] .,pmc3660063,1,0.1,39,1,39.1
plx4720,chemical,,,,24180719,,,braf,protein,,,uniprot,p15056:[substitutionmutant],,,positive,i,none,,cellosaurus:cvcl_d548,,,,nan,nan,"in support , the noxa protein levels in braf v600e melanoma cells treated with plx4720 in the presence of the proteasome inhibitor mg132 remained significantly lower compared to those without exposure to the braf inhibitor [ xref_bibr ] .",pmc4294377,1,0.1,39,1,39.1
phlpp2,protein,,,,q6zvd8,,,akt3,protein,,,uniprot,q9y243,,,negative,d,dephosphorylation,,,,,,nan,nan,"phlpp2 dephosphorylates akt1 and akt3 , whereas phlpp1 is specific for akt2 and akt3 [ xref_bibr ] .",pmc3317191,1,0.1,39,1,39.1
gcn5,protein,,,,q92830,nucleus,go:0005634,pgc-1alpha,protein,,,uniprot,q9ubk2,nucleus,go:0005634,positive,d,acetylation,,,,,,nan,nan,"activated cyclin d1-cdk4 kinase phosphorylates and activates gcn5 , which then acetylates and inhibits pgc-1alpha activity on gluconeogenic genes . ++++ gcn5 acetylates pgc-1alpha and suppresses its transcriptional activity , whereas sirt1 deacetylates and activates pgc-1alpha xref_bibr , xref_bibr .",pmc4076706,1,0.1,39,1,39.1
gef-h1,protein,,,,q92974,,,rhoa,protein,,,uniprot,p61586,,,positive,i,none,,,,,,nan,nan,tnf-alpha-induced rhoa activation is mediated by erk stimulation of gef-h1 [ xref_bibr ] .,pmc4729484,1,0.1,39,1,39.1
gefitinib,chemical,,,,123631,,,perk,protein,,,uniprot,q9nzj5,,,negative,i,transcription,,cellosaurus:cvcl_0609,,,,nan,nan,"as shown in xref_fig , 1mum gefitinib time dependently inhibited the expression of pakt and perk in calu3 cells .",pmc3789171,1,0.1,39,1,39.1
irs-1,protein,,,,p35568,,,mtor,protein,,,uniprot,p42345,,,negative,i,none,,cellosaurus:cvcl_8262,,,,"nan,nan","nan,nan","these data suggest that downregulation of irs-1 is involved in the ability of alpha-tea to suppress akt , erk , and mtor signalling and demonstrated that jnk is involved in this event via phosphorylation of irs-1 at ser 307 , leading to its degradation .,these data suggest that downregulation of irs-1 is involved in the ability of alpha-tea to suppress akt , erk , and mtor signalling and demonstrated that jnk is involved in this event via phosphorylation of irs-1 at ser 307 , leading to its degradation .","pmc3039802,pmc3039802",2,10,19,1,39
pten,protein,,,,p60484,,,p21,protein,,,uniprot,p38936,,,positive,i,none,,atcc:crl-2522,,,,"nan,nan","nan,nan","cells with depleted pten protein levels or expressing pik3ca e545k exhibited increased levels of phospho-akt and phosphorylation of the akt substrate pras40 ( proline rich akt substrate of 40kda ) demonstrating pi3k pathway activation and consistent with a previous report accumulation of cell cycle inhibitors p53 and its target p21 ( xref_fig ) .,cells with depleted pten protein levels or expressing pik3ca e545k exhibited increased levels of phospho-akt and phosphorylation of the akt substrate pras40 ( proline rich akt substrate of 40kda ) demonstrating pi3k pathway activation and consistent with a previous report accumulation of cell cycle inhibitors p53 and its target p21 ( xref_fig ) .","pmc3325598,pmc3325598",2,10,19,1,39
mtor,protein,,,,p42345,,,igf-i,protein,,,uniprot,p05019,,,negative,i,none,,,,,,"nan,nan","nan,nan","in this manner , mtor via p70s6k can inhibit insulin or igf-i receptor- mediated prosurvival and proliferative signaling .,in this manner , mtor via p70s6k can inhibit insulin or igf-i receptor- mediated prosurvival and proliferative signaling .","pmc2653860,pmc2653860",2,10,19,1,39
mtor,protein,,,,p42345,,,irs-1,protein,,,uniprot,p35568,,,positive,i,amount,,,,,,"nan,nan","nan,nan","thus , inhibitors of mek and erk and mtor produce a counterproductive increase in pakt via loss of the negative feedback control of irs-1 levels , which limits their clinic applications .,thus , inhibitors of mek and erk and mtor produce a counterproductive increase in pakt via loss of the negative feedback control of irs-1 levels , which limits their clinic applications .","pmc3039802,pmc3039802",2,10,19,1,39
mammalian target of rapamycin,protein,,,,p42345,,,irs-1,protein,,,uniprot,p35568,,,positive,i,none,,,,,,"nan,nan","nan,nan","mammalian target of rapamycin and erk have been reported to negatively regulate irs-1 via their downstream mediator p70s6k , providing a negative feedback mechanism for turning off activation of akt .,mammalian target of rapamycin and erk have been reported to negatively regulate irs-1 via their downstream mediator p70s6k , providing a negative feedback mechanism for turning off activation of akt .","pmc3039802,pmc3039802",2,10,19,1,39
