index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
16,apc,protein,,,,p25054.d,,,gsk3beta,protein,,,uniprot,p49841,,,negative,i,phosphorylation,,,,,,nan,nan,"our findings indicate that : loss of functional apc induces the expression of fak and pyk2 , elevated fak and pyk2 phosphorylates gsk3beta y216 to stabilize beta-catenin , which initiates and supports intestinal tumorigenesis ( xref_fig ) .",pmc4558782,1,0.1,39,1,39.1
17,apc,protein,,,,p25054:[genericmutant],,,fak,protein,,,uniprot,q05397,,,positive,i,none,,,,,,nan,nan,"fak induction , although further enhanced in tumors , however , is triggered by apc mutation -- the initiating event for tumorigenesis in the apc-mutant mice , through activated wnt pathway target c-myc ; therefore fak induction by apc mutation should occur earlier than pyk2 elevation . ++++ fak induction , although further enhanced in tumors , however , is triggered by apc mutation -- the initiating event for tumorigenesis in the apc-mutant mice , through activated wnt pathway target c-myc ; therefore fak induction by apc mutation should occur earlier than pyk2 elevation .",pmc4558782,1,0.1,39,1,39.1
18,apc2,protein,,,,o95996,,,axin,protein,,,uniprot,o15169,,,negative,i,none,,,,,,nan,nan,"consistent with our observation that apc2 promotes growth and reduces dynamics of axin complexes , apc2 cables intertwine with and bridge axin cables .",pmc4568445,1,0.1,39,1,39.1
19,apc2,protein,,,,o95996,,,axin,protein,,,uniprot,o15169,,,positive,i,none,,cellosaurus:cvcl_0546 ++++ cellosaurus:cvcl_0097,,,,nan,nan,"together these data support the hypothesis that apc2 enhances axin 's ability to promote betacat destruction . ++++ these data further support the hypothesis that apc2 enhances axin 's ability to promote betacat destruction . ++++ these data suggest apc2 may enhance assembly of axin oligomers , stimulating formation of larger complexes .",pmc4568445,1,0.1,39,1,39.1
20,apc2,protein,,,,o95996,,,axin,protein,,,uniprot,o15169,,,positive,i,none,,,,,uberon:uberon:0005569,nan,nan,these data suggest that r2 and b regulate apc2 dynamics in the destruction complex and that apc2 lacking them can not effectively support axin in targeting betacat for destruction .,pmc4568445,1,0.1,39,1,39.1
22,api-2,protein,,,,q13489,,,parp-1,protein,,,uniprot,p09874,,,negative,i,none,,cellosaurus:cvcl_1051,,,,nan,nan,"in addition , both api-2 and sc66 suppressed rasfonin induced cleavage of parp-1 ( xref_fig ) . ++++ however , api-2 reduced the parp-1 cleavage induced by both rasfonin and pfk -15 and rasfonin/3-po ( xref_fig ) ; although the presence of pfkfb3 inhibitors notably increased the parp-1 cleavage in contrast to rasfonin- and api-2-treated cells ( xref_fig ) .",pmc4720880,1,0.1,39,1,39.1
66,axin,protein,,,,o15169,,,beta-catenin,protein,,,uniprot,p35222,,,negative,i,ubiquitination,,,,,,nan,nan,"a complex is formed consisting of and apc , axin , beta-catenin , beta-trcp and wtx , which promotes beta-catenin ubiquitination and subsequent proteasomal degradation .",pmc4102778,1,0.1,39,1,39.1
67,axin,protein,,,,o15169,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,phosphorylation,,,,,,nan,nan,"beta-catenin and axin are phosphorylated by gsk3 in vitro , and beta-catenin phosphorylation is stimulated greatly by axin .",pmc2196183,1,0.1,39,1,39.1
136,cdk2,protein,,,,p24941,,,menin,protein,,,uniprot,o00255,,,negative,i,none,,,,,,nan,nan,"unlike cdk4 deficiency , cdk2 deficiency does not affect the homeostasis and function of the neuroendocrine tissues , and does not inhibit menin associated tumorigenesis .",pmc4135037,1,0.1,39,1,39.1
120,ccar2,protein,,,,q8n163,,,suv39h1,protein,,,uniprot,o43463,,,negative,i,none,,,,,,nan,nan,"besides sirt1 , ccar2 inhibits the activity of the histone modifying enzymes suv39h1 and hdac3 [ xref_bibr , xref_bibr ] , thus playing an important role in chromatin structure regulation .",pmc4627348,1,0.1,39,1,39.1
103,cak,protein,,,,p50613,,,cyclin,protein,,,uniprot,p12004,,,positive,i,none,,,,,,nan,nan,the refractoriness to cak activation of cyclin d3-cdk4 from cdk7 inhibited cells ( xref_supplementary ) might have been due to its increased association with p21 ( xref_fig ) .,pmc3667761,1,0.1,39,1,39.1
803,src-3,protein,,,,q9y6q9,,,ubiquitin,protein,,,uniprot,p0cg47,,,negative,i,none,,,,,,nan,nan,"the 11s proteasome activator reggamma binds and activates the catalytic function of the 20s proteasome , promotes the ubiquitin independent degradation of a number of proteins , including src-3 , p21 , p16 and p53 and is involved in the regulation of chromosomal stability .",pmc4245943,1,0.1,39,1,39.1
104,cak,protein,,,,p50613,,,cyclin,protein,,,uniprot,p12004,,,positive,i,phosphorylation,,,,,,nan,nan,"as shown in xref_supplementary and detailed in its legend , only cyclin d3-cdk6 , but neither cyclin d3-cdk4 , cyclin d1-cdk4 nor cyclin d1-cdk6 , could be phosphorylated by cak from 1-nmpp1-treated cells . ++++ we and others have shown that cyclin d3-cdk4 can be phosphorylated and activated in vitro by cyclin h-cdk7-mat1 ( cak ) complexes xref_bibr , xref_bibr , xref_bibr . ++++ as shown in xref_supplementary and detailed in its legend , only cyclin d3-cdk6 , but neither cyclin d3-cdk4 , cyclin d1-cdk4 nor cyclin d1-cdk6 , could be phosphorylated by cak from 1-nmpp1-treated cells . ++++ as shown in xref_supplementary and detailed in its legend , only cyclin d3-cdk6 , but neither cyclin d3-cdk4 , cyclin d1-cdk4 nor cyclin d1-cdk6 , could be phosphorylated by cak from 1-nmpp1-treated cells .",pmc3667761,1,0.1,39,1,39.1
114,ccar2,protein,,,,q8n163,,,cell cycle,biologicalprocess,,,go,go:0007049,,,positive,i,none,,cellosaurus:cvcl_0042,,,,nan,nan,"to investigate if accumulation of cells with unrepaired dna breaks in ccar2 ablated cells could be due to alterations of cell cycle progression induced by ccar2 absence , we performed facs analyses [ xref_bibr ] of u2os ccar2 +/+ and ccar2-/- cells , before and after damage , and found similar cell cycle profile in both cell lines ( xref_supplementary ) .",pmc4627348,1,0.1,39,1,39.1
116,ccar2,protein,,,,q8n163,,,hdac3,protein,,,uniprot,o15379,,,negative,i,none,,,,,,nan,nan,"besides sirt1 , ccar2 inhibits the activity of the histone modifying enzymes suv39h1 and hdac3 [ xref_bibr , xref_bibr ] , thus playing an important role in chromatin structure regulation .",pmc4627348,1,0.1,39,1,39.1
117,ccar2,protein,,,,q8n163,,,kap1,protein,,,uniprot,q13263,,,positive,i,phosphorylation,,cellosaurus:cvcl_0042,,,,nan,nan,"to verify the specificity of these events , we transfected u2os-ccar2-/- cells with vectors encoding ccar2 wt , ccar2 t454a , flag-chk2 wt and flag-chk2 kd ( kinase dead , a catalytically inactive mutant ) and , after etoposide treatment , we found that expression of ccar2 ( both the wild type and , to a lesser extent , the t454a mutant ) and wild type chk2 restores kap1-s473 phosphorylation , but not the expression of chk2 kd , indicating that the defective kap1 phosphorylation on s473 is caused by ccar2 deficiency which in turn affects chk2 activity .",pmc4627348,1,0.1,39,1,39.1
119,ccar2,protein,,,,q8n163,,,sirt1,protein,,,uniprot,q96eb6,,,negative,i,none,,cellosaurus:cvcl_0042,,,,nan,nan,"recently , we found that also the checkpoint kinase chk2 and the proteasome activator reggamma are required for efficient ccar2 mediated inhibition of sirt1 and induction of p53 dependent apoptosis . ++++ notably , these events are not mediated by ccar2 dependent inhibition of sirt1 , the main ccar2 target in the dna damage response [ xref_bibr , xref_bibr ] , but , instead , they seem to be dependent on defective chk2 activity regulation .",pmc4627348,1,0.1,39,1,39.1
123,cd2,protein,,,,p06729,,,fak,protein,,,uniprot,q05397,,,negative,i,none,,,,,,nan,nan,"in accordance with cd2 induced inhibition of src and fak signaling , it effectively reduced cell spreading and proliferation ( xref_fig ) .",pmc4638348,1,0.1,39,1,39.1
101,cak,protein,,,,p50613,,,cdk1,protein,,,uniprot,p06493,,,positive,d,phosphorylation,,,,,,nan,nan,"in mammalian cells , the major cak activity that phosphorylates cdk4/6 , cdk2 and cdk1 is considered to be constituted of cyclin h-cdk7-mat1 , which are also subunits of transcription factor ii h [ xref_bibr , xref_bibr , xref_bibr ] .",pmc1647274,1,0.1,39,1,39.1
127,cd24,protein,,,,p25063,,,twist2,protein,,,uniprot,q8wvj9,,,positive,d,transcription,,,cl:cl:0000084,,uberon:uberon:0001811,nan,nan,"the twist transcription factor family can upregulate or downregulate cd24 expression , with twist1 shown to downregulate cd24 transcription in bcscs , and twist2 promoting cd24 transcription in human hepatocarcinoma .",pmc4525067,1,0.1,39,1,39.1
129,cdc25c,protein,,,,p30307,cytoplasm,go:0005737,cdk1,protein,,,uniprot,p06493,cytoplasm,go:0005737,negative,d,dephosphorylation,,,,,,nan,nan,"in the cytoplasm , cdc25c can no longer dephosphorylate and activate the cyclinb1 and cdk1 complex , necessary for the g2/m transition .",pmc4296918,1,0.1,39,1,39.1
131,cdk1,protein,,,,p06493,,,hur,protein,,,uniprot,q15717,,,positive,i,amount,,,,,,nan,nan,"inhibition or silencing of cdk1 enhanced the cytoplasmic level of hur and increased its interaction with target mrnas , including those that encode anti-apoptotic proteins like bcl-2 , mcl-1 , and prothymosin-alpha ; therefore , lowering cdk1 also diminished the proapoptotic influence of etoposide or staurosporine . ++++ overall , dna damage inactivates cdk1 , which increases cytoplasmic hur level and thus enhances mrna stability and translation of dna damage response proteins .",pmc2925474,1,0.1,39,1,39.1
132,cdk1,protein,,,,p06493,nucleus,go:0005634,hur,protein,,,uniprot,q15717,nucleus,go:0005634,positive,d,phosphorylation,,,,,,nan,nan,"chk1 affects hur localization by phosphorylating ( hence inactivating ) cdk1 , a kinase that phosphorylates hur and thereby blocks hur 's cytoplasmic export .",pmc2925474,1,0.1,39,1,39.1
133,cdk1,protein,,,,p06493,other,go:0005813,hur,protein,,,uniprot,q15717,other,go:0005813,positive,d,phosphorylation,,,,,,nan,nan,"we recently reported that hur was a direct substrate for cdk1 , which phosphorylated hur at s202 [ xref_bibr ] .",pmc2925474,1,0.1,39,1,39.1
134,cdk2,protein,,,,p24941,,,cak,protein,,,uniprot,p50613,,,positive,d,phosphorylation,,,cl:cl:0000548,,,nan,nan,"although the cdk2 phosphorylating activity of this p42 "" cak "" has been disputed recently [ xref_bibr ] , it seems that the debate about the nature of mammalian cak ( s ) [ xref_bibr , xref_bibr , xref_bibr ] is not coming closer to its end .",pmc1647274,1,0.1,39,1,39.1
135,cdk2,protein,,,,p24941,,,cdk4,protein,,,uniprot,p11802,,,positive,d,phosphorylation,,,,,,nan,nan,cdk4 was not phosphorylated by recombinant cdk2 and cdk4 complexes in these experiments ( not shown ) .,pmc3667761,1,0.1,39,1,39.1
102,cak,protein,,,,p50613,,,cdk2,protein,,,uniprot,p24941,,,positive,d,phosphorylation,,,,,,nan,nan,"in mammalian cells , the major cak activity that phosphorylates cdk4/6 , cdk2 and cdk1 is considered to be constituted of cyclin h-cdk7-mat1 , which are also subunits of transcription factor ii h [ xref_bibr , xref_bibr , xref_bibr ] .",pmc1647274,1,0.1,39,1,39.1
100,cak,protein,,,,p50613,cytoplasm,go:0005737,cyclin,protein,,,uniprot,p12004,cytoplasm,go:0005737,positive,d,phosphorylation,,,,,,nan,nan,"although cak ( cdk7 ) can unambiguously phosphorylate and activate cyclin d3 bound cdk4 in vitro , other regulated cdk4 activating kinase ( s ) might thus remain to be discovered . ++++ although cak ( cdk7 ) can unambiguously phosphorylate and activate cyclin d3 bound cdk4 in vitro , other regulated cdk4 activating kinase ( s ) might thus remain to be discovered .",pmc1647274,1,0.1,39,1,39.1
79,bcl-x l,protein,,,,q07817,mitochondria,go:0005739,apaf-1,protein,,,uniprot,o14727,mitochondria,go:0005739,negative,i,none,,cellosaurus:cvcl_0221,,,,nan,nan,"furthermore , bcl-x l is believed to bind to apaf-1 and may therefore inhibit the association of apaf-1 with procaspase-9 and thereby prevent caspase-9 activation [ xref_bibr ] .",pmc149420,1,0.1,39,1,39.1
93,bim,protein,,,,o43521,,,gsk-3beta,protein,,,uniprot,p49841,,,positive,i,none,,,cl:cl:0000083,,,nan,nan,pro apoptotic bim is also a target of gsk-3beta .,pmc4102778,1,0.1,39,1,39.1
80,bcl-x l,protein,,,,q07817,mitochondria,go:0005739,cytochrome c,protein,,,uniprot,p99999,mitochondria,go:0005739,negative,i,none,,,,,,nan,nan,"like bcl-2 , bcl-x l also prevents cytochrome c release from mitochondria [ reviewed in [ xref_bibr ] ] .",pmc149420,1,0.1,39,1,39.1
85,beta-catenin,protein,,,,p35222,,,gsk3beta,protein,,,uniprot,p49841,,,positive,i,none,,uaz:cvcl_9115,cl:cl:2000042,,,nan,nan,we next validated the role of gsk3beta y216 in wnt and beta-catenin signaling in gsk3beta knockout ( ko ) mefs ( mouse embryonic fibroblasts ) .,pmc4558782,1,0.1,39,1,39.1
86,beta-catenin,protein,,,,p35222,,,notch1,protein,,,uniprot,p46531,,,positive,i,none,,,,,,nan,nan,beta-catenin could also modulate the transcriptional activity of notch1 and nicd [ xref_bibr ] . ++++ beta-catenin could also modulate the transcriptional activity of notch1 and nicd [ xref_bibr ] .,pmc4102778,1,0.1,39,1,39.1
87,beta-enac,protein,,,,p51168,,,sodium,chemical,,,pubchem,923,,,positive,i,none,,,cl:cl:0000066,,,nan,nan,deletion of the beta-enac subunit c terminus blocks egf induced inhibition of amiloride sensitive sodium absorption .,pmc2151644,1,0.1,39,1,39.1
89,bez235,chemical,,,,11977753,,,p-4ebp1,protein,,,uniprot,q13541,,,negative,i,none,,cellosaurus:cvcl_0023,,,,nan,nan,"however the combination of rad001 and bez235 either abrogated the increase in p-4ebp1 ( t37/46 ) ( e.g. , in a549 cells ) induced by the single agent or exerted enhanced effect on reducing p-4ebp1 ( t37/46 ) levels ( e.g. , in h157 cells ) .",pmc3114848,1,0.1,39,1,39.1
90,bez235,chemical,,,,11977753,,,p-4ebp1,protein,,,uniprot,q13541,,,negative,i,phosphorylation,,,,,,nan,nan,"however , the combination of rad001 and bez235 effectively inhibited p-4ebp1 phosphorylation ( at t37/46 ) and reduced the levels of c-myc and cyclin d1 ( xref_fig ) .",pmc3114848,1,0.1,39,1,39.1
91,bez235,chemical,,,,11977753,,,p-4ebp1,protein,,,uniprot,q13541,,,positive,i,phosphorylation,,,,,,nan,nan,"at these doses , bez235 had a weak inhibitory effect on p-s6 phosphorylation but did not modulate p-4ebp1 phosphorylation or the levels of c-myc and cyclin d1 .",pmc3114848,1,0.1,39,1,39.1
96,c-flip,protein,,,,o15519,,,bid,protein,,,uniprot,p55957,,,negative,i,none,,,cl:cl:0000676,,,nan,nan,"moreover , the suppression of c-flip due to inhibition of translation initiation complex by 3-awa enhanced fas trafficking , bid and caspase 8 cleavage .",pmc4700468,1,0.1,39,1,39.1
808,sufu,protein,,,,q9umx1,cytoplasm,go:0005737,gli,protein,,,uniprot,p08151,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,sufu suppresses gli activity by sequestering gli in the cytoplasm [ xref_bibr ] . ++++ sufu suppresses gli activity by sequestering gli in the cytoplasm [ xref_bibr ] .,pmc4102778,1,0.1,39,1,39.1
815,tcf4,protein,,,,p15884,cytoplasm,go:0005737,beta-catenin,protein,,,uniprot,p35222,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,"addition of the tcf4 nh 2 -terminal peptide to xenopus extracts stimulated the degradation of beta-catenin by ~ 65 % ( xref_fig c ) , further demonstrating that tcf proteins are normally involved in modulating beta-catenin degradation .",pmc2196183,1,0.1,39,1,39.1
814,tcf3,protein,,,,p15923,other,go:0005634 ++++ go:go:0005737,beta-catenin,protein,,,uniprot,p35222,other,go:0005634 ++++ go:go:0005737,positive,i,none,,,cl:cl:0000010,,uberon:uberon:0006611,nan,nan,"ck1epsilon and tcf3 act synergistically to inhibit beta-catenin degradation : as shown in xref_fig a , concentrations of ck1epsilon and tcf3 that by themselves are not inhibitory together cause significant inhibition of beta-catenin degradation . ++++ in the present study , we show that tcf3 inhibits the interaction between beta-catenin and axin and apc and that tcf3 and beta-catenin interact significantly even in the absence of wnt signaling to modulate beta-catenin turnover . ++++ in xenopus extracts , ck1epsilon and tcf3 synergize to inhibit beta-catenin degradation . ++++ in both cases , tcf3 inhibited beta-catenin degradation . ++++ tcf3 synergizes with ck1epsilon to inhibit beta-catenin degradation , whereas cki-7 , an inhibitor of ck1epsilon , reduces the inhibitory effect of tcf3 . ++++ tcf3 synergizes with ck1epsilon to inhibit beta-catenin degradation , whereas cki-7 , an inhibitor of ck1epsilon , reduces the inhibitory effect of tcf3 . ++++ tcf3 can inhibit the degradation of beta-catenin ( xref_fig ) . ++++ in xenopus extracts , ck1epsilon and tcf3 synergize to inhibit beta-catenin degradation . ++++ we have demonstrated both in vivo in xenopus embryos and in vitro in xenopus egg extracts that tcf3 inhibits the rate of beta-catenin degradation in a dose dependent manner .",pmc2196183,1,0.1,39,1,39.1
813,tcf3,protein,,,,p15923,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,phosphorylation,,,,,,nan,nan,tcf3 inhibits both beta-catenin degradation and phosphorylation by gsk3 .,pmc2196183,1,0.1,39,1,39.1
733,sirt1,protein,,,,q96eb6,,,reggamma,protein,,,uniprot,p61289,,,negative,i,none,,,,,,nan,nan,"moreover , the interaction of reggamma with sirt1 promotes its inhibition and ub independent degradation .",pmc4245943,1,0.1,39,1,39.1
811,tcf3,protein,,,,p15923,cytoplasm,go:0005737,beta-catenin,protein,,,uniprot,p35222,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,"as expected , 100 mum cki-7 ( even in the presence of 10 nm tcf3 ) actually accelerates the rate of degradation of beta-catenin in extracts compared with a buffer control . ++++ we show that the inhibition of beta-catenin degradation by tcf3 protein has physiological relevance , since a significant fraction of the total tcf protein resides in the cytoplasm in xenopus eggs and early embryos and in cultured 293 cells . ++++ we demonstrate that tcf3 can inhibit beta-catenin turnover via its competition with axin and adenomatous polyposis for beta-catenin binding .",pmc2196183,1,0.1,39,1,39.1
98,c-flip,protein,,,,o15519,,,fas,protein,,,uniprot,p25445,,,negative,i,none,,,cl:cl:0000676,,,nan,nan,"moreover , the suppression of c-flip due to inhibition of translation initiation complex by 3-awa enhanced fas trafficking , bid and caspase 8 cleavage .",pmc4700468,1,0.1,39,1,39.1
99,cak,protein,,,,p50613,cytoplasm,go:0005737,cdk4,protein,,,uniprot,p11802,cytoplasm,go:0005737,positive,d,phosphorylation,,,,,,nan,nan,this might suggest that constitutive cak ( cdk7 ) complexes could not be instrumental in the regulated phosphorylation of cdk4 .,pmc1647274,1,0.1,39,1,39.1
734,skp2,protein,,,,q13309,cytoplasm,go:0005737,foxo1,protein,,,uniprot,q12778,cytoplasm,go:0005737,negative,d,ubiquitination,,,,,,nan,nan,"specifically , foxo1 phosphorylated by akt translocates to the cytosol where it is ubiquitinated by skp2 and subjected to proteasome dependent degradation .",pmc3355968,1,0.1,39,1,39.1
233,cyclin,protein,,,,p12004,,,cdk4,protein,,,uniprot,p11802,,,positive,i,none,,,,,,nan,nan,"finally , cdk4 and cdk6 may have different preferences for phosphorylation of specific sites in prb protein [ xref_bibr ] , and we have recently found distinct specificities of prb phosphorylation by cdk4 activated by cyclin d1 or cyclin d3 [ xref_bibr ] . ++++ finally , cdk4 and cdk6 may have different preferences for phosphorylation of specific sites in prb protein [ xref_bibr ] , and we have recently found distinct specificities of prb phosphorylation by cdk4 activated by cyclin d1 or cyclin d3 [ xref_bibr ] .",pmc1647274,1,0.1,39,1,39.1
732,sirt1,protein,,,,q96eb6,,,pgc-1alpha,protein,,,uniprot,q9ubk2,,,negative,d,deacetylation,,,,,,nan,nan,"gcn5 acetylates pgc-1alpha and suppresses its transcriptional activity , whereas sirt1 deacetylates and activates pgc-1alpha xref_bibr , xref_bibr .",pmc4076706,1,0.1,39,1,39.1
578,p27 kip1,protein,,,,p46527,,,galectin-3,protein,,,uniprot,p17931,,,negative,i,none,,uaz:cvcl_9115,cl:cl:1001608,,,nan,nan,"depletion of galectin-3 resulted in growth retardation ( xref_fig ) and premature senescence ( xref_fig ) in the human foreskin fibroblasts , whereas additional depletion of p27 kip1 reversed the effect of galectin-3 on these cells .",pmc4211374,1,0.1,39,1,39.1
576,p27,protein,,,,p40305,,,cdk4,protein,,,uniprot,p11802,,,negative,i,phosphorylation,,,,,,nan,nan,"at variance with previous conclusions [ xref_bibr ] , p27 does not inhibit the activity of d-type cyclin-cdk4 complexes by preventing the activating phosphorylation of cdk4 .",pmc1647274,1,0.1,39,1,39.1
575,p27,protein,,,,p40305,cytoplasm,go:0005737,cdk4,protein,,,uniprot,p11802,cytoplasm,go:0005737,positive,i,phosphorylation,,,,,,nan,nan,"in addition to the observation discussed above that thr172 phosphorylation of cdk4 is not prevented by inhibitory concentrations of p27 , other arguments call for a reconsideration of cdk4 activating kinase ( s ) .",pmc1647274,1,0.1,39,1,39.1
359,gsk-3beta,protein,,,,p49841,,,sorafenib,chemical,,,pubchem,216239,,,positive,i,none,,,,,,nan,nan,elimination of gsk-3beta activity increased the activity of sorafenib .,pmc4102778,1,0.1,39,1,39.1
360,gsk-3beta,protein,,,,p49841,other,sl-0047,nicd,protein,,,uniprot,p46531,other,sl-0047,positive,d,phosphorylation,,,,,,nan,nan,gsk-3beta phosphorylates the nicd .,pmc4102778,1,0.1,39,1,39.1
361,gsk3a,protein,,,,p49840,,,nbr1,protein,,,uniprot,q14596,,,positive,d,phosphorylation,,,,,,nan,nan,"xref_bibr altogether , our results show that gsk3a and gsk3b phosphorylate nbr1 in vitro .",pmc4091167,1,0.1,39,1,39.1
362,gsk3alpha,protein,,,,p49840,,,cdc25a,protein,,,uniprot,p30304,,,negative,i,none,,,,,,nan,nan,"xref_bibr establish that active gsk3alpha and beta negatively regulates cdc25a , a phosphatase important in cell cycle transition that is over expressed in a number of cancers .",pmc3187934,1,0.1,39,1,39.1
363,gsk3b,protein,,,,p49841,,,nbr1,protein,,,uniprot,q14596,,,positive,d,phosphorylation,,,,,,nan,nan,"xref_bibr altogether , our results show that gsk3a and gsk3b phosphorylate nbr1 in vitro .",pmc4091167,1,0.1,39,1,39.1
364,gsk3beta,protein,,,,p49841,cytoplasm,go:0005737,runx2,protein,,,uniprot,q13950,cytoplasm,go:0005737,positive,i,none,,cellosaurus:cvcl_4461,,,,nan,nan,"therefore , in tumor cells exhibiting constitutive activation of the pi3k and akt pathway , by various mechanisms such as ras mutation , pten deletion , pi3k mutation , or receptor tyrosine kinase overexpression , it is conceivable that gsk3beta inactivation will prevent the repression of runx2 transcriptional activity .",pmc4513933,1,0.1,39,1,39.1
365,gsk3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,negative,i,amount,,,,,,nan,nan,"reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt ha-gsk3beta reduced the basal level of beta-catenin to the level comparable to wt mefs ( xref_fig , comparing lanes 1 , 5 and 7 ) , likely due to the restoration of gsk3 mediated phosphorylation of beta-catenin .",pmc4558782,1,0.1,39,1,39.1
366,gsk3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,uaz:cvcl_9115,,,,nan,nan,"the results showed that reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt flag-gsk3alpha or flag-gsk3alpha y279e , but not gsk3alpha y279f mutant restored wnt induced accumulation of beta-catenin ( xref_fig ) .",pmc4558782,1,0.1,39,1,39.1
563,p15 bid,protein,,,,p55957,mitochondria,go:0005739,cytochrome c,protein,,,uniprot,p99999,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"the cleaved p15 bid fragment translocates to mitochondria , where it causes release of cytochrome c , probably by changing the conformation of bax ( li et al. 1998 ; luo et al. 1998 ; desagher et al. 1999 ) .",pmc2185587,1,0.1,39,1,39.1
562,p15 bid,protein,,,,p55957,mitochondria,go:0005739,bax,protein,,,uniprot,q07812,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"the cleaved p15 bid fragment translocates to mitochondria , where it causes release of cytochrome c , probably by changing the conformation of bax ( li et al. 1998 ; luo et al. 1998 ; desagher et al. 1999 ) .",pmc2185587,1,0.1,39,1,39.1
561,occludin,protein,,,,q16625,other,sl-0265,e-cadherin,protein,,,uniprot,p12830,other,sl-0265,positive,i,none,,,cl:cl:0000066,,,nan,nan,"effects of snail1 expression on epithelial cells are not limited to repress e-cadherin , since it induces a complete emt , accordingly , some other epithelial genes are directly repressed by snail1 as muc1 , and the tight junction proteins claudins and occludin .",pmc1440880,1,0.1,39,1,39.1
367,gsk3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,phosphorylation,,uaz:cvcl_9115,cl:cl:2000042,,,nan,nan,"reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt ha-gsk3beta reduced the basal level of beta-catenin to the level comparable to wt mefs ( xref_fig , comparing lanes 1 , 5 and 7 ) , likely due to the restoration of gsk3 mediated phosphorylation of beta-catenin . ++++ the loss of functional apc results in less efficient gsk3 ( two isoforms in mammals , gsk3alpha and gsk3beta )-mediated phosphorylation of beta-catenin , leading to reduced degradation of beta-catenin , thus mimicking wnt stimulation .",pmc4558782,1,0.1,39,1,39.1
368,gsk3beta,protein,,,,p49841,,,cyclin,protein,,,uniprot,p12004,,,negative,i,none,,,,,,nan,nan,"gsk3beta , active during fasting and inactive during refeeding due to its phosphorylation by insulin-akt signaling , negatively regulates cyclin d1 through phosphorylation of t286 , causing nuclear exclusion of cyclin d1 and proteasomal degradation xref_bibr , xref_bibr .",pmc4076706,1,0.1,39,1,39.1
577,p27,protein,,,,p40305,,,cdk4,protein,,,uniprot,p11802,,,positive,i,none,,,,,,nan,nan,"our analysis of the impact of graded concentrations of p27 relative to cyclin d3 and cdk4 in cho and sf9 cells and in vitro , as well as the comparison of their relative expression levels in native systems where p27 supports or prevents cdk4 activity , fully confirm the "" stoichiometric "" model [ xref_bibr ] . ++++ in some circumstances , as in quiescent dog thyrocytes which express high amounts of cyclin d3 [ xref_bibr ] but low levels of p27 and p21 , p27 ( in response to tsh ) or p21 rather than d-type cyclins may have to be up-regulated to facilitate cdk4 activation .",pmc1647274,1,0.1,39,1,39.1
579,p27 kip1,protein,,,,p46527,nucleus,go:0005634,cyclin,protein,,,uniprot,p12004,nucleus,go:0005634,negative,i,none,,,,,,nan,nan,"when forced to localize to the cytoplasm , p27 kip1 is less efficient in binding and inhibiting nuclear cyclin e-cdk2 kinase activity and thus halting cell cycle progression [ xref_bibr - xref_bibr ] .",pmc3317191,1,0.1,39,1,39.1
731,shp2,protein,,,,q06124,plasma membrane,go:0005886,gab1,protein,,,uniprot,q13480,plasma membrane,go:0005886,positive,d,phosphorylation,,,,,,nan,nan,"phosphorylated irs and gab1 recruit cytoplasmic proteins pi3k , grb2-sos , shp2 , and rasgap to the plasma membrane , which results in additional pip 3 production and both activatory and inhibitory regulations of ras activity .",pmc2683723,1,0.1,39,1,39.1
358,gsk-3beta,protein,,,,p49841,,,gli3,protein,,,uniprot,p10071,,,positive,d,phosphorylation,,,,,,nan,nan,gsk-3beta then phosphorylates gli3 which results in a sufu and gli3 transcriptional repressor .,pmc4102778,1,0.1,39,1,39.1
336,galectin-3,protein,,,,p17931,,,p27 kip1,protein,,,uniprot,p46527,,,positive,i,none,,uaz:cvcl_9115,,,,nan,nan,ablation of galectin-3 induces p27 kip1 -dependent premature senescence without oncogenic stress .,pmc4211374,1,0.1,39,1,39.1
