index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Database Source,Database ID,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
69,bcr-abl,other,,,text,bcr-abl,,,phosphatase,other,,,fplx,phosphatase,,,negative,i,inhibition,,,,,,0.65,indra,"37 finally, bcr-abl was also shown to functionally inactivate the phosphatase activity of pten.",pmc4691678,['nan'],['nan'],1,0.1,39,1,39.1
68,bcl2,protein,,bcl2,uniprot,p10415,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,inhibition,,,,,,0.65,indra,"the main mechanism by which pten activity restrains cancer development and progression remains its ability to downmodulate signaling through the pi3k pathway, thereby indirectly inhibiting akt downstream targets, such as gsk3, foxo, b cell lymphoma 2 (bcl-2) antagonist of cell death (bad), the e3 ubiquitin protein ligase mdm2 and p27, which control survival, cell proliferation, angiogenesis, and cellular metabolism.",pmc4329810,['nan'],['nan'],1,0.1,39,1,39.1
67,bad,protein,,bad,uniprot,q92934,,,cell survival,bioprocess,,,mesh,d002470,,,positive,i,activation,,,,,,0.65,indra,"for instance, phosphorylation of the pro apoptotic factors bad, caspases 3 and 9 by akt renders them inactive and thus promotes cell survival.",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
66,atxn3,protein,,atxn3,uniprot,p54252,,,"transcription, dna-templated",bioprocess,,,go,go:0006351,,,negative,i,inhibition,,,,,,0.65,indra,"50 interestingly, atxn3 has been reported to repress transcription through recruitment of hdac3 to target promoters 38 or by inhibiting a histone acetyltransferase.",pmc4351423,['nan'],['nan'],1,0.1,39,1,39.1
63,atxn3,protein,,atxn3,uniprot,p54252,,,machado-joseph disease,other,,,text,machado-joseph disease,,,positive,i,activation,,,,,,0.65,indra,"atxn3 is a key therapeutic target in neurodegeneration, as poly-glutamine expansion of atxn3 causes machado-joseph disease.",pmc4351423,['nan'],['nan'],1,0.1,39,1,39.1
61,asp-glu,simplechemical,,,chebi,chebi:73828,,,twist1,protein,,twist1,uniprot,q15672,,,negative,i,inhibition,,,,,,0.65,indra,de novo expressed gfp-wildpten protein decreased the fibronectin and e-cadherin ratio and expression of twist in the cells under persistent hypoxia.,pmc4836157,['nan'],['nan'],1,0.1,39,1,39.1
43,akt,other,,,fplx,akt,,,signaling receptor activity,other,,,go,go:0038023,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4396696,['nan'],['nan'],1,0.1,39,1,39.1
60,asp-glu,simplechemical,,,chebi,chebi:73828,,,fn1,protein,,fn1,uniprot,p02751,,,negative,i,inhibition,,,,,,0.65,indra,de novo expressed gfp-wildpten protein decreased the fibronectin and e-cadherin ratio and expression of twist in the cells under persistent hypoxia.,pmc4836157,['nan'],['nan'],1,0.1,39,1,39.1
59,asp-glu,simplechemical,,,chebi,chebi:73828,,,epithelial to mesenchymal transition,bioprocess,,,go,go:0001837,,,positive,i,activation,,,,,,0.65,indra,"de novo g4a g129e delta c2 showed no pten protein phosphatase activity in lung cancer cells stimulated by tgfbeta, and abrogated the inhibition of tgfbeta induced emt in lung cancer cells.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
58,asp-glu,simplechemical,,,chebi,chebi:73828,,,cdh1,protein,,cdh1,uniprot,p12830,,,negative,i,inhibition,,,,,,0.65,indra,de novo expressed gfp-wildpten protein decreased the fibronectin and e-cadherin ratio and expression of twist in the cells under persistent hypoxia.,pmc4836157,['nan'],['nan'],1,0.1,39,1,39.1
57,asp-glu,simplechemical,,,chebi,chebi:73828,,,akt,other,,,fplx,akt,,,negative,i,inhibition,,,,,,0.65,indra,"de novo g4a g129e expression inhibited tgfbeta induced fak activation, but not akt activation, indicating that h358on cells expressing g4a g129e retain the protein phosphatase activity but lack the lipid activity of pten.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
55,arsenous acid,simplechemical,,,chebi,chebi:49900,,,pml,protein,,pml,uniprot,p29590,,,negative,i,inhibition,,,,,,0.65,indra,"in particular, arsenic trioxide was shown to promote pml degradation with consequent pten delocalization in the cml stem cell compartment and cell exhaustion.",pmc4691678,['nan'],['nan'],1,0.1,39,1,39.1
54,arf,other,,,text,arf,,,cdkn2a,protein,,cdkn2a,uniprot,p42771,,,positive,i,activation,,,,,,0.65,indra,"this is in part attributable to bmi1 mediated suppression of p16 ink4a, p19 arf / p14 arf, and e4f1 [xref_bibr - xref_bibr].",pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
52,apeh,protein,,apeh,uniprot,p13798,,,5-bromo-2'-deoxyuridine,simplechemical,,,chebi,chebi:472552,,,negative,i,inhibition,,,,,,0.65,indra,"while the amount of basal brdu incorporation is similar in cells with and without pten knockdown, aph treatment reduces brdu incorporation in pten knockdown cells to a significantly greater extent (xref_fig), indicating that stalled replication fork recovery is less effective in the absence of pten.",pmc4499867,['nan'],['nan'],1,0.1,39,1,39.1
51,anti-bmi1 antibody,other,,,text,anti-bmi1 antibody,,,bmi1,protein,,bmi1,uniprot,p35226,,,negative,i,inhibition,,,,,,0.65,indra,the anti-bmi1 antibody did not produce any detectable signals in bmi1 negative lncap cells in western blot and in if procedures (see our recent publication) [xref_bibr].,pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
49,akt,other,,,fplx,akt,,,xvi,protein,,,uniprot,p27392,,,positive,i,activation,,,,,,0.86,indra,"this is accompanied by pi3k-akt signaling cascades mediating distinct aspects of the production of the three major components of milk : lactose, lipids, and milk proteins xref_bibr.",pmc4092105,['nan'],['nan'],1,0.1,39,1,39.1
48,akt,other,,,fplx,akt,,,voltage dependent anion channel,family,,,pfam,pf03595,,,positive,i,activation,,,,,,0.65,indra,"in addition to regulating pro- and anti-apoptotic factors, akt promotes binding of hexokinase ii to the mitochondrial voltage dependent anion channel (vdac).",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
47,akt,other,,,fplx,akt,,,translation,bioprocess,,,go,go:0006412,,,positive,i,activation,,,,,,0.65,indra,"akt can stimulate the translation of milk proteins through its ability to phosphorylate eukaryotic translation initiation factor 4e binding protein 1 (4ebp1), and the akt dependent activation of mammalian target of rapamycin (mtor) stimulates translation through ribosomal protein s6 kinase (s6k1) and eukaryotic translation elongation factor 2.",pmc4092105,['nan'],['nan'],1,0.1,39,1,39.1
46,akt,other,,,fplx,akt,,,tfam,protein,,tfam,uniprot,q00059,,,positive,i,increaseamount,,,,,,0.65,indra,"in h4iie hepatoma cells, phosphorylation of nrf1 by akt is reported to mediate pro oxidant t-booh induced tfam expression.",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
45,akt,other,,,fplx,akt,,,tbc1d4,other,,tbc1d4,up,o60343,,,positive,i,phosphorylation,,,,,,0.8775000000000001,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
167,hydrogenphosphate,simplechemical,,,chebi,chebi:43474,,,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,positive,i,activation,,,,,,0.65,indra,"pten functions as a phosphatase by catalyzing the dephosphorylation of the 3-phosphate of the inositol ring in phosphatidylinositol 3,4,5-trisphosphate (pip3), resulting in the biphosphate product phosphatidylinositol 4,5-bisphosphate.",pmc5650370,['nan'],['nan'],1,0.1,39,1,39.1
172,inositol,simplechemical,,,chebi,chebi:24848,,,calcium(2+),simplechemical,,,chebi,chebi:29108,,,positive,i,activation,,,,,,0.65,indra,"an interaction of pten, as well as of akt, with the er inositol 1,4,5-trisphosphate receptor (insp3r) at the er-mam membranes -- the membrane glycoprotein complex that acts as the ca 2+ -channel activated by inositol trisphosphate -- was detected.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
355,pten,other,,pten,up,p60484,,,fak,other,,,text,fak (focal adhesion kinase) and shc (src homology 2 domain containing),,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
292,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,negative,i,inhibition,,,,,,0.65,indra,"pten dephosphorylates the 3-position phosphate from the inositol ring of phosphatidylinositol (3,4,5)-triphosphate (pip3) [xref_bibr], thereby directly inhibiting phosphatidylinositol 3 kinase (pi3k)-mediated tumorigenic activities.",pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
306,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,vegf,other,,,fplx,vegf,,,positive,i,activation,,,,,,0.65,indra,"pip3 acts on the downstream target proteins via the pi3k and akt signaling pathway to promote the synthesis of vegf, thereby promoting the formation of blood vessels [xref_bibr - xref_bibr].",pmc5070632,['nan'],['nan'],1,0.1,39,1,39.1
305,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,rac,other,,,fplx,rac,,,positive,i,activation,,,,,,0.65,indra,"p-rex2a, a prominent rac activator that is activated by pip3, inhibits pten pip3 phosphatase activity by direct interaction, while active rhoa is thought to stimulate pten 's pip3 phosphatase activity, by rock mediated phosphorylation of pten.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
304,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,pi3k,other,,,fplx,pi3k,,,negative,i,inhibition,,,,,,0.86,indra,pten is a pip3 phosphatase that antagonizes oncogenic pi3-kinase signaling.,pmc5491373,['nan'],['nan'],1,0.1,39,1,39.1
303,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,p-rex2a,other,,,text,p-rex2a,,,positive,i,activation,,,,,,0.65,indra,"p-rex2a, a prominent rac activator that is activated by pip3, inhibits pten pip3 phosphatase activity by direct interaction, while active rhoa is thought to stimulate pten 's pip3 phosphatase activity, by rock mediated phosphorylation of pten.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
302,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,f_actin,bioprocess,,,go,go:0031941,,,positive,i,activation,,,,,,0.65,indra,"similarly, optogenetic control of pip3 accumulation can induce the formation of active mobile f-actin lamellipodia like structures in growth cones or along proximal axonal segments.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
301,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,cell population proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,"we also examined whether pten expression inhibits cell migration and proliferation, both of which are stimulated by pip3.",pmc5491373,['nan'],['nan'],1,0.1,39,1,39.1
300,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,cell migration,bioprocess,,,go,go:0016477,,,positive,i,activation,,,,,,0.65,indra,"we also examined whether pten expression inhibits cell migration and proliferation, both of which are stimulated by pip3.",pmc5491373,['nan'],['nan'],1,0.1,39,1,39.1
298,phosphatidylinositol phosphate,simplechemical,,,chebi,chebi:28765,,,cell population proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,the elevated levels of pip 3 in cancer cells prevent apoptosis and moreover allow an uncontrolled cellular growth and proliferation.,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
297,phosphatidylinositol phosphate,simplechemical,,,chebi,chebi:28765,,,cell growth,bioprocess,,,go,go:0016049,,,positive,i,activation,,,,,,0.65,indra,the elevated levels of pip 3 in cancer cells prevent apoptosis and moreover allow an uncontrolled cellular growth and proliferation.,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
296,phosphatidylinositol phosphate,simplechemical,,,chebi,chebi:28765,,,apoptotic process,bioprocess,,,go,go:0006915,,,negative,i,inhibition,,,,,,0.65,indra,the elevated levels of pip 3 in cancer cells prevent apoptosis and moreover allow an uncontrolled cellular growth and proliferation.,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
295,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,pi3k,other,,,fplx,pi3k,,,positive,i,activation,,,,,,0.65,indra,"it suppresses tumorigenesis by dephosphorylating phosphatidylinositol (3,4,5)-triphosphate (pip3) to phosphatidylinositol (4,5)-biphosphate (pip2), thereby directly inhibiting phosphatidylinositol 3 kinase (pi3k)-mediated tumorigenic activities.",pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
294,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,pi3k,other,,,fplx,pi3k,,,negative,i,inhibition,,,,,,0.65,indra,"pten dephosphorylates the 3-position phosphate from the inositol ring of phosphatidylinositol (3,4,5)-triphosphate (pip3) [xref_bibr], thereby directly inhibiting phosphatidylinositol 3 kinase (pi3k)-mediated tumorigenic activities.",pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
293,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,positive,i,activation,,,,,,0.65,indra,"it suppresses tumorigenesis by dephosphorylating phosphatidylinositol (3,4,5)-triphosphate (pip3) to phosphatidylinositol (4,5)-biphosphate (pip2), thereby directly inhibiting phosphatidylinositol 3 kinase (pi3k)-mediated tumorigenic activities.",pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
291,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,hydrogenphosphate,simplechemical,,,chebi,chebi:43474,,,positive,i,activation,,,,,,0.65,indra,"pten functions as a phosphatase by catalyzing the dephosphorylation of the 3-phosphate of the inositol ring in phosphatidylinositol 3,4,5-trisphosphate (pip3), resulting in the biphosphate product phosphatidylinositol 4,5-bisphosphate.",pmc5650370,['nan'],['nan'],1,0.1,39,1,39.1
1,"3',5'-cyclic amp",simplechemical,,,chebi,chebi:17489,,,pka,bioprocess,,pten,mesh,d017868,,,positive,i,activation,,,,,,0.65,indra,"akt activation was found to control mitochondrial gene transcription by phosphorylating and activating creb transcriptional factor independent of the camp mediated activation of pka, the common signal that induces creb phosphorylation.",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
290,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,inhibition,,,,,,0.65,indra,"by dephosphorylation of ptdins (3,4,5) p 3 (phosphatidylinositol 3,4,5-triphosphate) in the 3-position of the inositol ring [xref_bibr], pten inhibits activation of the akt signaling cascade and therefore reduces cell migration and adhesion and induces apoptosis [xref_bibr - xref_bibr].",pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
289,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,cell adhesion,bioprocess,,,go,go:0007155,,,negative,i,inhibition,,,,,,0.65,indra,"by dephosphorylation of ptdins (3,4,5) p 3 (phosphatidylinositol 3,4,5-triphosphate) in the 3-position of the inositol ring [xref_bibr], pten inhibits activation of the akt signaling cascade and therefore reduces cell migration and adhesion and induces apoptosis [xref_bibr - xref_bibr].",pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
287,phosphatase,other,,,fplx,phosphatase,,,tgfb,bioprocess,,,mesh,d016212,,,positive,i,activation,,,,,,0.65,indra,"nevertheless, whether or not the blockade of tgfbeta induced emt by the pten phosphatase activity might be attributed to the unphosphorylated pten c-terminus itself has not been fully determined.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
285,phosphatase,other,,,fplx,phosphatase,,,ptk6,protein,,ptk6,uniprot,q13882,,,positive,i,activation,,,,,,0.65,indra,pten is a protein phosphatase that targets active ptk6 and inhibits ptk6 oncogenic signaling in prostate cancer.,pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
284,phosphatase,other,,,fplx,phosphatase,,,ptk6,protein,,ptk6,uniprot,q13882,,,negative,i,inhibition,,,,,,0.65,indra,pten is a protein phosphatase that targets active ptk6 and inhibits ptk6 oncogenic signaling in prostate cancer.,pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
281,phosphatase,other,,,fplx,phosphatase,,,ptenb,other,,,text,ptenb,,,positive,i,activation,,,,,,0.65,indra,"neither are the differences between ptenb g129e (20% phenotype observed) and ptenb g129e and ptenb y138l injection (27% phenotype observed), which further confirms the observation that co-microinjection of the two complementary phosphatase mutants did not restore a ptenb wild-type-like rescue capacity.",pmc4743836,['nan'],['nan'],1,0.1,39,1,39.1
278,phosphatase,other,,,fplx,phosphatase,,,pten,other,,pten,up,p60484,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4743836,['nan'],['nan'],1,0.1,39,1,39.1
276,phosphatase,other,,,fplx,phosphatase,,,phosphatidylinositol phosphate,other,,,chebi,chebi:28765,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
275,phosphatase,other,,,fplx,phosphatase,,,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,negative,i,inhibition,,,,,,0.65,indra,pten is an essential tumor suppressor that functions as a lipid phosphatase to negatively regulate phosphatidylinositol 3 kinase and akt signaling (reviewed in ref.,pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
274,phosphatase,other,,,fplx,phosphatase,,,phosphatidylinositol,other,,,pubchem,53477912,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc4691678,['nan'],['nan'],1,0.1,39,1,39.1
272,phosphatase,other,,,fplx,phosphatase,,,p2,other,,,pf,pf07194,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc3683161,['nan'],['nan'],1,0.1,39,1,39.1
271,phosphatase,other,,,fplx,phosphatase,,,gria,bioprocess,,,go,go:0032281,,,positive,i,activation,,,,,,0.65,indra,"in this case, it has been proposed that pten lipid phosphatase activity is able to drive depression of ampar mediated synaptic responses.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
270,phosphatase,other,,,fplx,phosphatase,,,epithelial to mesenchymal transition,bioprocess,,,go,go:0001837,,,positive,i,activation,,,,,,0.65,indra,"by using lung cancer cells carrying pten domain deletions or point mutants, we investigated the role of pten protein phosphatase activities on tgfbeta induced emt in lung cancer cells.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
307,phosphatidylinositol-4,other,,,text,phosphatidylinositol-4,,,pi3k,other,,,fplx,pi3k,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc3775430,['nan'],['nan'],1,0.1,39,1,39.1
309,phosphoprotein,family,,,pfam,pf03012,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,inhibition,,,,,,0.65,indra,"on the other hand, knockdown of endogenous pten expression enhanced cell migration in fibroblasts possibly through the involvement of focal adhesion kinase (fak) : pten dephosphorylates fak, a cytoplasmic phosphoprotein activated by integrins, thereby inhibiting cell migration.",pmc4329810,['nan'],['nan'],1,0.1,39,1,39.1
268,phosphatase,other,,,fplx,phosphatase,,,angiogenesis,bioprocess,,,go,go:0001525,,,positive,i,activation,,,,,,0.65,indra,"to address the question whether excessive membrane accumulation of phosphatase active pten might induce angiogenesis defects in pten wild type fish, we microinjected tg (kdrl : egfp) embryos at the one-cell stage with synthetic rna encoding pten-mcherry, pten-mcherry qma or ptenb-mcherry, k13r, k13a or k13e and subsequently performed confocal live imaging of their trunk vasculature (xref_fig).",pmc4854392,['nan'],['nan'],1,0.1,39,1,39.1
334,plpp2,other,,plpp2,up,o43688,,,mtmr2,other,,mtmr2,up,q13614,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
354,pten,other,,pten,up,p60484,,,creb,other,,,fplx,creb,,,negative,i,dephosphorylation,,,,,,0.8775000000000001,indra,nan,pmc4740767,['nan'],['nan'],1,0.1,39,1,39.1
351,prl,protein,,prl,uniprot,p01236,,,xvi,protein,,,uniprot,p27392,,,positive,i,activation,,,,,,0.65,indra,"in the lactating mammary gland, prl increases the production of milk proteins, lactose, and lipids.",pmc4092105,['nan'],['nan'],1,0.1,39,1,39.1
348,prl,protein,,prl,uniprot,p01236,,,lactose,simplechemical,,,chebi,chebi:17716,,,positive,i,activation,,,,,,0.923,indra,we also confirmed that prl increases the synthesis of beta-casein and lactose.,pmc4092105,['nan'],['nan'],1,0.1,39,1,39.1
347,prl,protein,,prl,uniprot,p01236,,,jak2-stat5,other,,,text,jak2-stat5,,,positive,i,activation,,,,,,0.65,indra,"when secreted into the circulatory system, pituitary prl binds to the prlr and activates jak2-stat5 signaling pathway, which is required to induce expression of most, or possibly all, of the milk protein genes.",pmc4092105,['nan'],['nan'],1,0.1,39,1,39.1
346,prl,protein,,prl,uniprot,p01236,,,jak2,protein,,jak2,uniprot,o60674,,,positive,i,activation,,,,,,0.8775000000000001,indra,"prl-induced activation of janus kinase 2 (jak2) and signal transducer and activator of transcription 5 (stat5) is required to induce expression of most, possibly all, milk protein genes xref , xref .",pmc4092105,['nan'],['nan'],1,0.1,39,1,39.1
345,prl,protein,,prl,uniprot,p01236,,,csn2,protein,,csn2,uniprot,p05814,,,positive,i,activation,,,,,,0.65,indra,we also confirmed that prl increases the synthesis of beta-casein and lactose.,pmc4092105,['nan'],['nan'],1,0.1,39,1,39.1
344,ppargc1b,protein,,ppargc1b,uniprot,q86yn6,,,akt,other,,,fplx,akt,,,positive,d,increaseamount,,,,,,0.65,indra,"thus, in addition to removing the inhibition of foxo and phosphorylating pgc-1, activation of akt also positively induces pgc-1 transcription by phosphorylating creb.",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
341,potassium chloride,simplechemical,,,chebi,chebi:32588,,,pri-mir-132,other,,,text,pri-mir-132,,,positive,i,increaseamount,,,,,,0.65,indra,"in addition, pri-mir-132 levels were increased by kcl stimulation in pten rnai neurons.",pmc4740767,['nan'],['nan'],1,0.1,39,1,39.1
340,potassium chloride,simplechemical,,,chebi,chebi:32588,,,mecp2,protein,,mecp2,uniprot,p51608,,,negative,i,decreaseamount,,,,,,0.65,indra,mecp2 expression was dramatically suppressed by kcl induced pten repression (xref_fig).,pmc4740767,['nan'],['nan'],1,0.1,39,1,39.1
338,potassium chloride,other,,,pubchem,4873,,,creb,other,,,fplx,creb,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4740767,['nan'],['nan'],1,0.1,39,1,39.1
337,plpp5,other,,plpp5,up,q8neb5,,,mtmr2,other,,mtmr2,up,q13614,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
336,plpp4,other,,plpp4,up,q5vzy2,,,mtmr2,other,,mtmr2,up,q13614,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
335,plpp3,other,,plpp3,up,o14495,,,mtmr2,other,,mtmr2,up,q13614,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
333,plpp1,other,,plpp1,up,o14494,,,mtmr2,other,,mtmr2,up,q13614,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
311,"pi(3,4,5)p3",other,,,text,"pi(3,4,5)p3",,,pi3k,other,,,fplx,pi3k,,,negative,i,inhibition,,,,,,0.65,indra,"pten is mainly present in the cytosol and transiently associates with the plasma membrane to dephosphorylate pi (3,4,5) p3, thereby antagonizing the pi3-kinase signaling pathway.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
332,pkba,protein,,,uniprot,p54644,,,cdkn1b,protein,,cdkn1b,uniprot,p46527,,,negative,i,inhibition,,,,,,0.65,indra,pakt negatively regulates p27 to support antiapoptotic activity in cancer progression.,pmc3723640,['nan'],['nan'],1,0.1,39,1,39.1
331,pka,other,,,fplx,pka,,,creb,other,,,fplx,creb,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
330,pi3k,other,,,fplx,pi3k,,,srebp,other,,,text,srebp,,,positive,i,activation,,,,,,0.65,indra,"while oxysterols suppresses the expression of insig-1, inhibition of pi3k and akt activity blocks this inhibition and allows the processing of srebp, consistent with a role of akt in srebp processing.",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
329,pi3k,other,,,fplx,pi3k,,,slc2a4,protein,,slc2a4,uniprot,p14672,,,positive,i,activation,,,,,,0.65,indra,"phosphorylation of this protein, identified as a gtpase activating domain for rab, is found to be responsible for membrane trafficking of glut4 induced by the insulin and pi3k signaling.",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
328,pi3k,other,,,fplx,pi3k,,,rac,other,,,text,"raf-1, mek-1, erk-2, and akt",,,positive,i,activation,,,,,,0.65,indra,"the pi3k complex, which is recruited to the plasma membrane, then activates the pyruvate dehydrogenase kinase 1 (pdk1) and akt ( xref ).",pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
325,pi3k,other,,,fplx,pi3k,,,"phosphatidylinositol-4,5-biphosphate",other,,,text,"phosphatidylinositol-4,5-biphosphate",,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
324,pi3k,other,,,fplx,pi3k,,,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,positive,i,activation,,,,,,0.65,indra,"interestingly, nherf1, besides binding pten, also associates with the prominent akt phosphatase phlpp1 (ph domain and leucine rich repeat protein phosphatase), which leads to a synergistic attenuation of both pi3k mediated pip3 production as well as downstream akt pathway activity.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
323,pi3k,other,,,fplx,pi3k,,,phosphatidylinositol phosphate,simplechemical,,,chebi,chebi:28765,,,positive,i,activation,,,,,,0.65,indra,pi3k functions to catalyze the reaction from pip 2 to pip 3.,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
322,pi3k,other,,,fplx,pi3k,,,phosphatidylinositol,simplechemical,,,chebi,chebi:28874,,,positive,i,activation,,,,,,0.65,indra,"pi3ks synthesize phosphatidylinositol 3,4,5-trisphosphate (pip3) from phosphatidylinositol 4,5-bisphosphate (pip2), a phosphoinositide that is particularly enriched in the inner leaflet of the plasma membrane of all mammalian cells.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
320,pi3k,other,,,fplx,pi3k,,,inositol,other,,,pubchem,892,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
314,pi3k,other,,,fplx,pi3k,,,angiogenesis,bioprocess,,,go,go:0001525,,,positive,i,activation,,,,,,0.65,indra,jiang et al. revealed that pi3k stimulated angiogenesis while overexpression of pten repressed the process in the yolk sac of developing chick embryos.,pmc3683161,['nan'],['nan'],1,0.1,39,1,39.1
313,pi3k,other,,,fplx,pi3k,,,akt,other,,pten,fplx,akt,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
312,pi3k,other,,,fplx,pi3k,,,akt,other,,pten,fplx,akt,,,positive,i,activation,,,,,,0.65,indra,"the pi3k complex, which is recruited to the plasma membrane, then activates the pyruvate dehydrogenase kinase 1 (pdk1) and akt.",pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
269,phosphatase,other,,,fplx,phosphatase,,,epithelial to mesenchymal transition,bioprocess,,,go,go:0001837,,,negative,i,inhibition,,,,,,0.65,indra,"nevertheless, it is not known whether persistent hypoxia can modulate pten phosphatase activity or whether hypoxia induced emt phenotypes are negatively regulated by the pten phosphatase activity.",pmc4836157,['nan'],['nan'],1,0.1,39,1,39.1
