,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
252,eif4e,protein,p06730,nan,nan,nan,nan,nan,mnk,protein,q04656,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc4700468'],"['these results collectively suggest that 3-awa co-targets akt- mtor and mnk and eif4e to attenuate eif4e phosphorylation to restrain growth and invasion of cancer cells 3-awa mediated translational block is associated with c-flip downregulation , caspase-8 cleavage and trafficking of fas via eif4e . ++++ 3-awa inhibits pi3k dependent and mnk mediated eif4e phosphorylation .']",1,0.1,40.0,1.0,40.1
141,cabin1,protein,q9y6j0,nan,nan,nan,nan,nan,"ddb2*1, p53*1-","protein, protein","q92466, p04637",nan,nan,nan,nan,nan,nan,nan,i,['nan'],['ubiquitination'],['pmc3575827'],"['genotoxic stress causes the transcriptional activation of the p53 target genes including ddb2 , which mediates the ubiquitination of cabin1 and finally boosts p53 activity by eliminating the repressor .']",1,0.1,40.0,1.0,40.1
135,c-myc,protein,q17103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,galectin-3,protein,p17931,nan,nan,i,['nan'],['none'],['pmc4211374'],"['interestingly , pten was slightly increased and k-ras and c-myc were decreased by galectin-3 depletion , suggesting that tumor suppressors or oncogenic stresses are not involved in galectin-3-induced premature senescence ( xref_fig ) . ++++ 26 we also confirmed that galectin-3 depletion reduced k-ras and c-myc .']",1,0.1,40.0,1.0,40.1
134,c-myc,protein,q17103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"erk1/2*1, mxi-2*1+","protein family|protein complex, protein","erk, q16539",nan,nan,i,['nan'],['phosphorylation'],['pmc3660063'],['this allows activated erk1/2 to phosphorylate the transcription factor c-myc and other critical substrates [ xref_bibr - xref_bibr ] .'],1,0.1,40.0,1.0,40.1
133,c-myc,protein,q17103,nan,nan,nan,nan,nan,apc,protein,p25054.d,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc4558782'],"['the results of ib confirmed that loss of functional apc upregulated intestinal expression of c-myc ( beta-catenin target gene ) and fak ( c-myc target ) ( xref_fig , left panel ) .']",1,0.1,40.0,1.0,40.1
91,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,axin,protein,o15169,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['ubiquitination'],['pmc4102778'],"['a complex is formed consisting of and apc , axin , beta-catenin , beta-trcp and wtx , which promotes beta-catenin ubiquitination and subsequent proteasomal degradation .']",1,0.1,40.0,1.0,40.1
90,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,apc,protein,p25054,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['ubiquitination'],['pmc4102778'],"['a complex is formed consisting of and apc , axin , beta-catenin , beta-trcp and wtx , which promotes beta-catenin ubiquitination and subsequent proteasomal degradation .']",1,0.1,40.0,1.0,40.1
87,bcl-x l,protein,q07817,nan,nan,nan,nan,nan,tgf-beta,protein family|protein complex,tgfb,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc149420'],"['it cooperates with fas [ xref_bibr ] and tgf-alpha [ xref_bibr ] , down-regulates the anti-apoptotic proteins bcl-x l and bcl-2 and activates caspase-1 , -3 , -8 and -9 [ xref_bibr , xref_bibr ] .']",1,0.1,40.0,1.0,40.1
83,bax,protein,q07812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p15 bid,protein,p55957,nan,nan,i,['nan'],['none'],['pmc2185587'],"['the cleaved p15 bid fragment translocates to mitochondria , where it causes release of cytochrome c , probably by changing the conformation of bax ( li et al. 1998 ; luo et al. 1998 ; desagher et al. 1999 ) .']",1,0.1,40.0,1.0,40.1
81,axin,protein,o15169,nan,nan,nan,nan,nan,proteasome,protein family|protein complex,proteasome,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4568445'],['we also tested whether proteasome inhibition might trigger enlargement of the apc + axin complexes -- this also did not further increase puncta size or further decrease puncta number ( xref_fig ) .'],1,0.1,40.0,1.0,40.1
79,axin,protein,o15169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk-3,protein family|protein complex,gsk3,nan,nan,i,['nan'],['phosphorylation'],['pmc4102778'],['axin is phosphorylated by cki and then gsk-3 [ xref_bibr ] . ++++ axin and apc are both phosphorylated by gsk-3 . ++++ axin and apc are both phosphorylated by gsk-3 . ++++ phosphorylation of axin by gsk-3 increases it stability as well as its ability to bind to beta-catenin [ xref_bibr - xref_bibr ] .'],1,0.1,40.0,1.0,40.1
78,axin,protein,o15169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cki,protein,p35790,nan,nan,i,['nan'],['phosphorylation'],['pmc4102778'],['axin is phosphorylated by cki and then gsk-3 [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
58,apc2,protein,o95996,nan,nan,nan,nan,nan,arm,protein family,pf00514,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4568445'],"[""thus without r2 , apc2 's arm rpts associate more robustly with axin complexes , slowing apc2 dynamics .""]",1,0.1,40.0,1.0,40.1
57,apc,protein,p25054,nan,nan,nan,nan,nan,proteasome,protein family|protein complex,proteasome,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4568445'],['we also tested whether proteasome inhibition might trigger enlargement of the apc + axin complexes -- this also did not further increase puncta size or further decrease puncta number ( xref_fig ) .'],1,0.1,40.0,1.0,40.1
55,apc,protein,p25054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk-3,protein family|protein complex,gsk3,nan,nan,i,['nan'],['phosphorylation'],['pmc4102778'],['axin and apc are both phosphorylated by gsk-3 .'],1,0.1,40.0,1.0,40.1
54,apc,protein,p25054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ck1,protein,p04264,nan,nan,i,['nan'],['phosphorylation'],['pmc2654145'],"['this may be analogous to parallel mechanisms that promote gsk3 phosphorylation of beta-catenin in the absence of wnt stimulation , such as by gsk3 and ck1 phosphorylation of axin and apc xref_bibr .']",1,0.1,40.0,1.0,40.1
51,apaf-1,protein,o14727,nan,nan,nan,nan,nan,bcl-x l,protein,q07817,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc149420'],"['furthermore , bcl-x l is believed to bind to apaf-1 and may therefore inhibit the association of apaf-1 with procaspase-9 and thereby prevent caspase-9 activation [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
50,ap-1,protein family|protein complex,ap1,nan,nan,nan,nan,nan,wdr62,protein,o43379,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc2801705'],['wdr62 potentiates jnk kinase activity but inhibits ap-1 transcription .'],1,0.1,40.0,1.0,40.1
46,akt3,protein,q9y243,nan,nan,nan,nan,nan,phlpp2,protein,q6zvd8,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['dephosphorylation'],['pmc3317191'],"['phlpp2 dephosphorylates akt1 and akt3 , whereas phlpp1 is specific for akt2 and akt3 [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
8,2017-10-04 00:00:00,protein,q01860,nan,nan,nan,nan,nan,wwp2,protein,o00308,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3675137'],"['although wwp2 and trim24 , two e3 ubiquitin ligases , seemed to promote degradation of oct4 and sox2 , both of them did not affect the level of klf4 ( xref_supplementary ) .']",1,0.1,40.0,1.0,40.1
7,2017-10-04 00:00:00,protein,q01860,nan,nan,nan,nan,nan,trim24,protein,o15164,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3675137'],"['although wwp2 and trim24 , two e3 ubiquitin ligases , seemed to promote degradation of oct4 and sox2 , both of them did not affect the level of klf4 ( xref_supplementary ) .']",1,0.1,40.0,1.0,40.1
6,2017-10-04 00:00:00,protein,q01860,nan,nan,nan,nan,nan,satb1,protein,q01826,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3675137'],"['our data favors a model that akt facilitates the differentiation process through coordinated regulation of satb1 versus oct4 and klf4 , i.e. by boosting satb1 function yet attenuating oct4 and klf4 activity .']",1,0.1,40.0,1.0,40.1
5,2017-10-04 00:00:00,protein,q01860,nan,nan,nan,nan,nan,pdgfrbeta,protein,p09619,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3537888'],"['thus , each individual knockdown of pdgfralpha , pdgfrbeta , or cabl increased mesoderm and endoderm markers ; the pdgfrbeta or cabl knockdowns also increased oct4 and nanog , producing an expression profile similar to mesendoderm .']",1,0.1,40.0,1.0,40.1
4,2017-10-04 00:00:00,protein,q01860,nan,nan,nan,nan,nan,pdgfralpha,protein,p16234,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3537888'],"['notably , pdgfralpha knockdown increased mesoderm ( goosecoid , snail ) , endoderm ( sox17 , e-cadherin ) markers , and oct4 ( xref_fig f ) .']",1,0.1,40.0,1.0,40.1
92,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['ubiquitination'],['pmc4102778'],"['a complex is formed consisting of and apc , axin , beta-catenin , beta-trcp and wtx , which promotes beta-catenin ubiquitination and subsequent proteasomal degradation .']",1,0.1,40.0,1.0,40.1
93,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,beta-trcp,protein,q91854,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['ubiquitination'],['pmc4102778'],"['a complex is formed consisting of and apc , axin , beta-catenin , beta-trcp and wtx , which promotes beta-catenin ubiquitination and subsequent proteasomal degradation .']",1,0.1,40.0,1.0,40.1
94,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,gsk-3,protein family|protein complex,gsk3,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4102778'],"['gsk-3 can suppress the wnt and beta-catenin pathway by phosphorylating beta-catenin which results in the ubiquitin and proteasome dependent degradation of beta-catenin . ++++ gsk-3 interacts with the wnt and beta-catenin pathway at multiple levels ; in some circumstances it inhibits the activity of wnt and beta-catenin pathway by phosphorylation of beta-catanin which results in its proteasomal degradation , while in other cases it promotes the pathway by phosphorylating lrp5/6 which results in the stabilization of beta-catenin .']",1,0.1,40.0,1.0,40.1
119,beta-trcp,protein,q91854,nan,nan,nan,nan,nan,wtx,protein,q5jtc6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4102778'],['the wilms tumor suppressor ( wtx ) protein increases the affinity of beta-trcp for beta-catenin [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
131,c-flip,protein,o15519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eif4e,protein,p06730,nan,nan,i,['nan'],['none'],['pmc4700468'],"['the eif4e knockdown significantly decreased the c-flip , zeb1 expression and mmp-2 activation along with an enhanced fas and e-cadherin expression in presence of 3-awa ; whereas transient eif4e expression reversed the effect of 3-awa .']",1,0.1,40.0,1.0,40.1
130,c-flip,protein,o15519,nan,nan,nan,nan,nan,eif4e,protein,p06730,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4700468'],"['besides the eif4e dependent down-regulation of c-flip and up-regulation of fas , the decrease in the expression of 4ebp1 was also observed to be dependent on eif4e in context to 3-awa treatment ( xref_fig ) .']",1,0.1,40.0,1.0,40.1
129,brca1,protein,p38398,nan,nan,nan,nan,nan,pp1,protein family|protein complex,ppp1.t,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc2954851'],['the overexpression of pp1 partially inhibited the hyperphosphorylation of brca1 after ir [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
128,brca1,protein,p38398,nan,nan,nan,nan,nan,pp1,protein family|protein complex,ppp1,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['dephosphorylation'],['pmc2954851'],"['pp1 could dephosphorylate brca1 at the chk2 target site s988 , the atm target site s1524 , and the atr site s1423 [ xref_bibr , xref_bibr ] . ++++ pp1 could dephosphorylate brca1 at the chk2 target site s988 , the atm target site s1524 , and the atr site s1423 [ xref_bibr , xref_bibr ] . ++++ pp1 could dephosphorylate brca1 at the chk2 target site s988 , the atm target site s1524 , and the atr site s1423 [ xref_bibr , xref_bibr ] .']",1,0.1,40.0,1.0,40.1
126,brca1,protein,p38398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,atr,protein,p20848,nan,nan,i,['nan'],['phosphorylation'],['pmc2954851'],"['in response to uv , brca1 is also phosphorylated by atr on s1457 [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
124,bim,protein,o43521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fasl,protein,p48023,nan,nan,i,['nan'],['none'],['pmc3656868'],"['the pro apoptotic action is mediated by the transcriptional activation of fasl , that triggers the extrinsic apoptotic pathway xref_bibr , as well as bim xref_bibr .']",1,0.1,40.0,1.0,40.1
121,bid,protein,p55957,nan,nan,nan,nan,nan,c-flip,protein,o15519,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4700468'],"['moreover , the suppression of c-flip due to inhibition of translation initiation complex by 3-awa enhanced fas trafficking , bid and caspase 8 cleavage .']",1,0.1,40.0,1.0,40.1
120,betacatenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,apc,protein,p25054,nan,nan,i,['nan'],['none'],['pmc4568445'],"['apc , a key negative regulator of wnt signaling in development and oncogenesis , acts in the destruction complex with the scaffold axin and the kinases gsk3 and ck1 to target betacatenin for destruction .']",1,0.1,40.0,1.0,40.1
118,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,wtx,protein,q5jtc6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['ubiquitination'],['pmc4102778'],"['a complex is formed consisting of and apc , axin , beta-catenin , beta-trcp and wtx , which promotes beta-catenin ubiquitination and subsequent proteasomal degradation .']",1,0.1,40.0,1.0,40.1
96,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,gsk3alpha,protein,p49840.d,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['amount'],['pmc4558782'],"['loss of both gsk3alpha and beta increased the basal level of beta-catenin ( xref_fig , comparing lanes 1 and 5 ) , presumably due to the lack of gsk3 mediated phosphorylation of beta-catenin s33/s37/t41 .']",1,0.1,40.0,1.0,40.1
113,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pka,protein family|protein complex,pka,nan,nan,i,['nan'],['phosphorylation'],['pmc4687460'],"['45 finally , both akt and pka can phosphorylate beta-catenin at serine 552 , which is associated with its nuclear transcriptional activity .']",1,0.1,40.0,1.0,40.1
111,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ikk,protein family|protein complex,ikk_family,nan,nan,i,['nan'],['ubiquitination'],['pmc3355968'],"['furthermore , ikk has been shown to be directly involved in the beta-catenin regulation , and ikkalpha but not ikkbeta phosphorylates beta-catenin and prevent its ubiquitination and degradation .']",1,0.1,40.0,1.0,40.1
109,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk3alpha,protein,p49840:[substitutionmutant],nan,nan,i,['nan'],['none'],['pmc4558782'],"['the results showed that reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt flag-gsk3alpha or flag-gsk3alpha y279e , but not gsk3alpha y279f mutant restored wnt induced accumulation of beta-catenin ( xref_fig ) .']",1,0.1,40.0,1.0,40.1
107,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gbp,protein,o75925,nan,nan,i,['nan'],['none'],['pmc2196183'],"['as expected , gbp acts synergistically with ck1epsilon to inhibit beta-catenin degradation ( xref_fig d ) .']",1,0.1,40.0,1.0,40.1
106,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erk1/2,protein family|protein complex,erk,nan,nan,i,['nan'],['none'],['pmc4687460'],"['indeed , erk1/2 have recently been shown to activate the wnt and beta-catenin signaling via phosphorylation of lrp6 on these sites .']",1,0.1,40.0,1.0,40.1
104,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dsh,protein,p51142,nan,nan,i,['nan'],['none'],['pmc2196183'],"['dsh acts synergistically with ck1epsilon to inhibit beta-catenin degradation in xenopus extracts ( xref_fig b ) , consistent with the in vivo results .']",1,0.1,40.0,1.0,40.1
101,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,axin,protein,o15169,nan,nan,i,['nan'],['phosphorylation'],['pmc2196183'],"['beta-catenin and axin are phosphorylated by gsk3 in vitro , and beta-catenin phosphorylation is stimulated greatly by axin .']",1,0.1,40.0,1.0,40.1
99,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,n-cadherin,protein,p19022,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2169466'],"['high expression levels of the cell-cell adhesion molecules , e- and n-cadherin , reduce the nuclear localization and transcription potential of beta-catenin , by recruiting it to sites of cell-cell contact ( sadot et al. 1998 ; orsulic et al. 1999 ) .']",1,0.1,40.0,1.0,40.1
313,gli2,protein,p10070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk-3,protein family|protein complex,gsk3,nan,nan,i,['nan'],['phosphorylation'],['pmc4102778'],"['gsk-3 can phosphorylate the gli2 transcription factor , which can effect differentiation [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
257,elk-1,protein,p19419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"erk*1, raf*1+","protein family|protein complex, protein family|protein complex","erk, raf.t",nan,nan,i,['nan'],['phosphorylation'],['pmc2169466'],"['expression of 22w raf stimulated erk phosphorylation of elk-1 at serine 383 in adherent cells , but this effect was markedly reduced under suspension conditions ( xref_fig a ) .']",1,0.1,40.0,1.0,40.1
315,gli3,protein,p10071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pka,protein family|protein complex,pka,nan,nan,i,['nan'],['phosphorylation'],['pmc4102778'],"['gli3 can be phosphorylated by pka , gsk-3 and ck1 which results in gli3 becoming a transcriptional repressor .']",1,0.1,40.0,1.0,40.1
480,nic1,protein,o82752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ck2,protein family|protein complex,ck2,nan,nan,i,['nan'],['phosphorylation'],['pmc3877363'],"['capobianco group recently provided evidence that prior or during nic1 , csl , and maml1 complex association , nic1 is phosphorylated by ck2 allowing the accessibility to a subsequent phosphorylation site [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
505,p110,protein family|protein complex,pi3k_p110,nan,nan,nan,nan,nan,p85,protein family|protein complex,pi3k_p85,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2652403'],['another study showed that p85 inhibits p110 activation by ras [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
504,p100,protein family,pf00794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ikkalpha,protein,o15111,nan,nan,i,['nan'],['phosphorylation'],['pmc3355968'],"['in the non canonical pathway , ikkalpha forms a homodimer and phosphorylates p100 , and generates p52 by partial processing of p100 , resulting in the activation of p52 and relb .']",1,0.1,40.0,1.0,40.1
498,noxa,protein,q13794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p73,protein,o15350,nan,nan,i,['nan'],['none'],['pmc3039802'],"['two other bh3-only proapoptotic bcl-2 members , caspase-8-mediated tbid ( active form of bid ) and p73 mediated noxa , have been shown to be upregulated by alpha-tea .']",1,0.1,40.0,1.0,40.1
496,noxa,protein,q13794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,creb,protein family|protein complex,creb,nan,nan,i,['nan'],['none'],['pmc4294377'],"['creb mediates transcriptional upregulation of noxa by mek and erk signaling . ++++ in support , knockdown of creb abolished upregulation of endogenous noxa by ectopic expression of braf v600e in mel-rm cells . ++++ p53 independent induction of noxa by creb has also been previously reported [ xref_bibr ] . ++++ although a number of transcription factors such as p53 and e2f1 are involved in transcriptional activation of noxa [ xref_bibr , xref_bibr ] , we found that the transcription factor creb is responsible for upregulation of noxa by oncogenic activation of mek and erk in melanoma cells , whereas neither p53 nor e2f1 was involved .']",1,0.1,40.0,1.0,40.1
492,notch1,protein,p46531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,beta-catenin,protein,p35222,nan,nan,i,['nan'],['none'],['pmc4102778'],['beta-catenin could also modulate the transcriptional activity of notch1 and nicd [ xref_bibr ] . ++++ beta-catenin could also modulate the transcriptional activity of notch1 and nicd [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
491,notch1,protein,p46531,nan,nan,nan,nan,nan,gsk-3,protein family|protein complex,gsk3.p,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['amount'],['pmc4102778'],"['in contrast , other studies have shown that gsk-3 phosphorylation can decrease notch1 protein levels and its transcriptional activity [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
487,notch,protein family,pf00066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bdnf,protein,p23560,nan,nan,i,['nan'],['none'],['pmc1403772'],"['to further reinforce this finding , expression of a constitutively-active gsk3beta construct ( s9a ) , which is resistant to inactivation by akt , prevented bdnf induction of notch responsiveness .']",1,0.1,40.0,1.0,40.1
479,nf-kappab,protein family|protein complex,nfkappab,nan,nan,nan,nan,nan,tgf-beta,protein family|protein complex,tgfb,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc149420'],"['another mechanism of tgf-beta-induced apoptosis has been proposed following the finding that tgf-beta down-regulates nf-kappab activity by the induction of the expression of ikappab alpha , a specific inhibitor of nf-kappab [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
517,p27,protein,p40305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rig-i,protein,o95786,nan,nan,i,['nan'],['amount'],['pmc4923948'],"['in our experiments , accumulated rig-i increased the protein level of p27 , but there was no change at the mrna level , suggesting post-translational regulation . ++++ meanwhile , western blotting showed that rig-i transfection induced a decrease in cyclin e protein levels and increased p27 levels ( xref_fig , c , p < 0.05 ) , whereas other protein levels were unaffected ( p > 0.05 ) .']",1,0.1,40.0,1.0,40.1
473,nanog,protein,q9h9s0,nan,nan,nan,nan,nan,satb1,protein,q01826,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc3675137'],"['satb1 , a chromatin organizer and global gene regulator , represses expression of nanog and klf4 in escs xref_bibr . ++++ it is known that satb1 transcriptionally represses the expression of klf4 and nanog , we therefore hypothesized that akt signaling is probably involved in regulation of stemness through phosphorylation of satb1 , oct4 and klf4 and by enhancing the antagonistic role of satb1 on nanog and klf4 . ++++ satb1 transcriptionally represses expressions of nanog and klf4 through direct binding on their mar elements and stimulates expressions of differentiation genes nestin and bcl2 during ra induced differentiation of escs xref_bibr .']",1,0.1,40.0,1.0,40.1
470,nanog,protein,q9h9s0,nan,nan,nan,nan,nan,pdgf,protein family|protein complex,pdgf,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc3537888'],['we also confirmed that depletion of individual pdgf receptors upregulated expression of oct4a and nanog .'],1,0.1,40.0,1.0,40.1
430,mmp-2,protein,p08253,nan,nan,nan,nan,nan,atf3,protein,p18847,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3378628'],"['furthermore the atf/creb transcription factor atf3 can suppress the mmp-2 promoter , and the expression by atf3 is regulated by erk .']",1,0.1,40.0,1.0,40.1
469,nanog,protein,q9h9s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pdgfr,protein family|protein complex,pdgfr,nan,nan,i,['nan'],['transcription'],['pmc3537888'],['these results demonstrated that the combined inhibitory effects of pdgfr inhibitor-iv on pdgfr and cabl signaling upregulated oct4 and nanog expression .'],1,0.1,40.0,1.0,40.1
433,mmp-9,protein,p14780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cxcl12,protein,p48061,nan,nan,i,['nan'],['transcription'],['pmc4513933'],['cxcl12 mediated mmp-9 expression and chemoinvasion is sensitive to pi3k inhibitors in various prostate cancer cell lines [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
464,mtorc2,protein family|protein complex,mtorc2,nan,nan,nan,nan,nan,rheb,protein,q15382,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4258317'],['rheb activates mtorc1 but inhibits mtorc2 while tsc1/2 inhibits rheb and mtorc1 but activates mtorc2 most likely by overcoming the negative feedback loop [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
461,mtorc2,protein family|protein complex,mtorc2,nan,nan,nan,nan,nan,deptor,protein,q8tb45,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4258317'],"['deptor and mlst8 are components of both mtor complexes and whereas deptor negatively regulates mtorc1 as well as mtorc2 , mlst8 is essential only for mtorc2 function [ xref_bibr , xref_bibr ] .']",1,0.1,40.0,1.0,40.1
516,p27,protein,p40305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fbxo7,protein,q9y3i1,nan,nan,i,['nan'],['transcription'],['pmc1647274'],"['whereas knockdown of fbxo7 reduces p27 expression and association of cdk6 with d-type cyclins , fbxo7 fails to assemble cyclin-cdk6 complexes in vitro , and ectopic expression of fbxo7 only moderately enhances cdk6 association with d-type cyclins and prb-kinase activity .']",1,0.1,40.0,1.0,40.1
518,p27,protein,p40305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,scf,protein,p21583,nan,nan,i,['nan'],['none'],['pmc2652403'],"['in addition , an ubiquitin e3 ligase , the scf ( skp2 ) complex , mediates p27 ( kip1 ) ubiquitin dependent proteolysis .']",1,0.1,40.0,1.0,40.1
319,gsk-3,protein family|protein complex,gsk3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,apc,protein,p25054,nan,nan,i,['nan'],['none'],['pmc4102778'],['apc increases the activity of gsk-3 [ xref_bibr ] .'],1,0.1,40.0,1.0,40.1
342,hdac3,protein,o15379,nan,nan,nan,nan,nan,ccar2,protein,q8n163,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4627348'],"['besides sirt1 , ccar2 inhibits the activity of the histone modifying enzymes suv39h1 and hdac3 [ xref_bibr , xref_bibr ] , thus playing an important role in chromatin structure regulation .']",1,0.1,40.0,1.0,40.1
320,gsk-3,protein family|protein complex,gsk3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pyk2,protein,q14289,nan,nan,i,['nan'],['none'],['pmc4102778'],"['pyk2 mediated activation of gsk-3 destabilized microtubules during actinomyosin driven neurite retraction [ xref_bibr , xref_bibr ] . ++++ pyk2 controls lysophosphatidic acid induced activation of gsk-3 which regulates the phosphorylation of microtubule associated proteins .']",1,0.1,40.0,1.0,40.1
339,h2ax,protein,p16104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,atr,protein,p20848,nan,nan,i,['nan'],['phosphorylation'],['pmc2954851'],"['the histone variant h2ax is phosphorylated by atm , atr , and dna-pk on s139 upon dna damage and this phosphorylated form is also known as gamma-h2ax [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
340,h3,protein family|protein complex,histone_h3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,atrx,protein,p46100,nan,nan,i,['nan'],['none'],['pmc4480747'],"['together with daxx , atrx promotes the integration of h3 .3 into histone monomers [ xref_bibr , xref_bibr - xref_bibr ] .']",1,0.1,40.0,1.0,40.1
